,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
345,"$2,666,667 ",23,"$1,500,000",4.18,-,Jared Spurgeon,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$2,666,667 ","$1,500,000"
346,"$2,500,000 ",35,"$1,500,000",3.92,-,Matt Cooke,LW,-,Minnesota Wild 2013-2014 Salary Cap ,"$2,500,000 ","$1,500,000"
347,"$1,500,000 ",33,"$1,200,000",2.35,-,Mike Rupp,C,-,Minnesota Wild 2013-2014 Salary Cap ,"$1,500,000 ",-
348,"$1,500,000 ",30,"$1,000,000",2.35,-,Keith Ballard,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$1,500,000 ","$1,000,000"
349,"$1,050,000 ",28,"$1,100,000",1.65,-,Clayton Stoner,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$1,050,000 ","$1,100,000"
350,"$1,025,000 ",23,"$900,000",1.61,-,Marco Scandella,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$1,025,000 ","$900,000"
351,"$900,000 ",21,"$810,000",1.41,"$75,000",Charlie Coyle,C,"$90,000",Minnesota Wild 2013-2014 Salary Cap ,"$900,000 ","$900,000"
352,"$900,000 ",21,"$810,000",1.41,"$1,200,000",Mikael Granlund,C,"$90,000",Minnesota Wild 2013-2014 Salary Cap ,"$900,000 ","$900,000"
353,"$894,167 ",20,"$832,500",1.40,"$550,000",Jonas Brodin,D,"$92,500",Minnesota Wild 2013-2014 Salary Cap ,"$894,167 ","$925,000"
354,"$870,000 ",21,"$810,000",1.36,"$1,925,000",Nino Niederreiter,RW,-,Minnesota Wild 2013-2014 Salary Cap ,"$870,000 ","$810,000"
355,"$825,000 ",27,"$850,000",1.29,-,Nate Prosser,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$825,000 ","$850,000"
356,"$642,735 ",29,"$3,900,000",1.01,-,Matt Moulson,LW,-,Minnesota Wild 2013-2014 Salary Cap ,"$642,735 ","$3,900,000"
357,"$600,000 ",25,"$600,000",0.94,-,Justin Fontaine,RW,-,Minnesota Wild 2013-2014 Salary Cap ,"$600,000 ","$600,000"
358,"$476,490 ",33,"$2,000,000",0.75,-,Ilya Bryzgalov,G,"$1,000,000",Minnesota Wild 2013-2014 Salary Cap ,"$476,490 ","$3,000,000"
359,"$470,915 ",21,"$810,000",0.74,-,Jason Zucker,LW,"$90,000",Minnesota Wild 2013-2014 Salary Cap ,"$470,915 ","$584,308"
360,"$470,769 ",22,"$810,000",0.74,"$850,000",Erik Haula,C,"$90,000",Minnesota Wild 2013-2014 Salary Cap ,"$470,769 ","$900,000"
361,"$466,000 ",23,"$810,000",0.73,-,Darcy Kuemper,G,"$90,000",Minnesota Wild 2013-2014 Salary Cap ,"$466,000 ","$900,000"
362,"$277,179 ",31,"$600,000",0.43,-,Stephane Veilleux,LW,-,Minnesota Wild 2013-2014 Salary Cap ,"$277,179 ","$600,000"
363,"$246,154 ",30,"$1,000,000",0.39,-,Cody McCormick,C,-,Minnesota Wild 2013-2014 Salary Cap ,"$246,154 ","$1,000,000"
364,"$136,667 ",24,"$650,000",0.21,-,Jonathon Blum,D,-,Minnesota Wild 2013-2014 Salary Cap ,"$136,667 ",-
365,"$50,256 ",28,"$700,000",0.08,-,Jake Dowell,C,-,Minnesota Wild 2013-2014 Salary Cap ,"$50,256 ",-
366,"$42,308 ",29,"$550,000",0.07,-,John Curry,G,-,Minnesota Wild 2013-2014 Salary Cap ,"$42,308 ","$550,000"
367,"$6,500,000 ",26,"$5,750,000",9.99,-,Carey Price,G,-,Montreal Canadiens 2013-2014 Salary Cap ,"$6,500,000 ","$5,750,000"
368,"$5,750,000 ",34,"$5,750,000",8.84,-,Andrei Markov,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$5,750,000 ","$5,750,000"
369,"$5,000,000 ",34,"$5,000,000",7.69,-,Brian Gionta,RW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$5,000,000 ","$5,000,000"
370,"$5,000,000 ",30,"$5,000,000",7.69,-,Tomas Plekanec,C,-,Montreal Canadiens 2013-2014 Salary Cap ,"$5,000,000 ","$5,000,000"
371,"$4,500,000 ",24,"$4,000,000",6.92,-,Max Pacioretty,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$4,500,000 ","$4,000,000"
372,"$4,000,000 ",35,"$4,000,000",6.15,-,Daniel Briere,RW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$4,000,000 ","$4,000,000"
373,"$3,900,000 ",29,"$3,900,000",5.99,-,Josh Gorges,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$3,900,000 ","$3,900,000"
374,"$3,500,000 ",27,"$3,200,000",5.38,-,David Desharnais,C,"$300,000",Montreal Canadiens 2013-2014 Salary Cap ,"$3,500,000 ","$3,500,000"
375,"$3,333,333 ",31,"$4,000,000",5.12,-,Rene Bourque,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$3,333,333 ","$4,000,000"
376,"$2,875,000 ",24,"$3,750,000",4.42,-,P.K. Subban,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$2,875,000 ",-
377,"$2,500,000 ",29,"$2,500,000",3.84,-,Brandon Prust,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$2,500,000 ","$2,500,000"
378,"$2,000,000 ",27,"$2,000,000",3.07,-,Alexei Emelin,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$2,000,000 ","$2,000,000"
379,"$1,850,000 ",31,"$1,850,000",2.84,-,Travis Moen,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,850,000 ","$1,850,000"
380,"$1,500,000 ",37,"$1,500,000",2.31,-,Francis Bouillon,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,500,000 ",-
381,"$1,500,000 ",33,"$1,500,000",2.31,-,Douglas Murray,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,500,000 ",-
382,"$1,400,000 ",31,"$1,400,000",2.15,-,Peter Budaj,G,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,400,000 ",-
383,"$1,325,000 ",24,"$1,500,000",2.04,-,Lars Eller,C,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,325,000 ","$1,500,000"
384,"$1,179,487 ",29,"$5,152,000",1.81,-,Thomas Vanek,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$1,179,487 ","$5,152,000"
385,"$937,500 ",33,"$950,000",1.44,-,George Parros,RW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$937,500 ",-
386,"$925,000 ",19,"$832,500",1.42,"$2,300,000",Alex Galchenyuk,C,"$92,500",Montreal Canadiens 2013-2014 Salary Cap ,"$925,000 ","$925,000"
387,"$894,167 ",20,"$700,000",1.37,"$132,500",Brett Ritchie,RW,"$92,500",Montreal Canadiens 2013-2014 Salary Cap ,"$894,167 ","$792,500"
388,"$700,000 ",25,"$700,000",1.08,-,Ryan White,C,-,Montreal Canadiens 2013-2014 Salary Cap ,"$700,000 ","$700,000"
389,"$685,000 ",21,"$625,000",1.05,"$185,000",Brendan Gallagher,RW,"$90,000",Montreal Canadiens 2013-2014 Salary Cap ,"$685,000 ","$900,000"
390,"$660,000 ",21,"$650,000",1.01,"$210,000",Michael Bournival,LW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$660,000 ","$650,000"
391,"$316,769 ",21,"$900,000",0.49,-,Jarred Tinordi,D,"$90,000",Montreal Canadiens 2013-2014 Salary Cap ,"$316,769 ",-
392,"$269,231 ",25,"$750,000",0.41,-,Dale Weise,RW,-,Montreal Canadiens 2013-2014 Salary Cap ,"$269,231 ","$750,000"
393,"$231,282 ",35,"$1,100,000",0.36,-,Mike Weaver,D,-,Montreal Canadiens 2013-2014 Salary Cap ,"$231,282 ","$1,100,000"
394,"$76,667 ",24,"$575,000",0.12,-,Dustin Tokarski,G,-,Montreal Canadiens 2013-2014 Salary Cap ,"$76,667 ","$76,667"
395,"$7,857,143 ",28,"$1,000,000",13.22,-,Shea Weber,D,"$13,000,000",Nashville Predators 2013-2014 Salary Cap ,"$7,857,143 ","$14,000,000"
396,"$7,000,000 ",30,"$7,000,000",11.78,-,Pekka Rinne,G,-,Nashville Predators 2013-2014 Salary Cap ,"$7,000,000 ","$7,000,000"
397,"$4,250,000 ",26,"$3,500,000",7.15,-,Patric Hornqvist,RW,-,Nashville Predators 2013-2014 Salary Cap ,"$4,250,000 ","$3,500,000"
398,"$4,200,000 ",33,"$4,200,000",7.07,-,Mike Fisher,C,-,Nashville Predators 2013-2014 Salary Cap ,"$4,200,000 ","$4,200,000"
399,"$4,000,000 ",23,"$2,500,000",6.73,-,Roman Josi,D,-,Nashville Predators 2013-2014 Salary Cap ,"$4,000,000 ","$2,500,000"
400,"$3,500,000 ",36,"$3,000,000",5.89,-,Matt Cullen,C,-,Nashville Predators 2013-2014 Salary Cap ,"$3,500,000 ","$3,000,000"
401,"$3,250,000 ",31,"$4,000,000",5.47,-,Paul Gaustad,C,-,Nashville Predators 2013-2014 Salary Cap ,"$3,250,000 ","$4,000,000"
402,"$3,000,000 ",27,"$2,500,000",5.05,-,Viktor Stalberg,LW,-,Nashville Predators 2013-2014 Salary Cap ,"$3,000,000 ","$2,500,000"
403,"$2,500,000 ",30,"$2,000,000",4.21,-,Eric Nystrom,LW,-,Nashville Predators 2013-2014 Salary Cap ,"$2,500,000 ","$2,000,000"
404,"$2,000,000 ",24,"$2,000,000",3.36,-,Craig Smith,C,-,Nashville Predators 2013-2014 Salary Cap ,"$2,000,000 ","$2,000,000"
405,"$2,000,000 ",23,"$2,000,000",3.36,-,Colin Wilson,C,-,Nashville Predators 2013-2014 Salary Cap ,"$2,000,000 ","$2,000,000"
406,"$1,500,000 ",25,"$1,500,000",2.52,-,Nick Spaling,LW,-,Nashville Predators 2013-2014 Salary Cap ,"$1,500,000 ","$1,500,000"
407,"$1,072,308 ",23,"$2,900,000",1.80,-,Michael Del Zotto,D,-,Nashville Predators 2013-2014 Salary Cap ,"$1,072,308 ","$2,900,000"
408,"$925,000 ",18,"$832,500",1.56,"$2,300,000",Seth Jones,D,"$92,500",Nashville Predators 2013-2014 Salary Cap ,"$925,000 ","$925,000"
409,"$900,000 ",23,"$832,500",1.51,"$125,000",Mattias Ekholm,D,"$90,000",Nashville Predators 2013-2014 Salary Cap ,"$900,000 ","$922,500"
410,"$840,000 ",22,"$810,000",1.41,"$600,000",Ryan Ellis,D,-,Nashville Predators 2013-2014 Salary Cap ,"$840,000 ","$810,000"
411,"$775,000 ",23,"$725,000",1.30,-,Gabriel Bourque,LW,-,Nashville Predators 2013-2014 Salary Cap ,"$775,000 ","$725,000"
412,"$666,667 ",25,"$600,000",1.12,-,Victor Bartley,D,-,Nashville Predators 2013-2014 Salary Cap ,"$666,667 ","$600,000"
413,"$550,000 ",27,"$550,000",0.93,-,Carter Hutton,G,-,Nashville Predators 2013-2014 Salary Cap ,"$550,000 ","$550,000"
414,"$537,500 ",26,"$550,000",0.90,-,Richard Clune,LW,-,Nashville Predators 2013-2014 Salary Cap ,"$537,500 ",-
415,"$246,154 ",29,"$1,200,000",0.41,-,Patrick Eaves,RW,-,Nashville Predators 2013-2014 Salary Cap ,"$246,154 ","$1,200,000"
416,"$136,769 ",19,"$665,000",0.23,-,Colton Sissons,C,"$90,000",Nashville Predators 2013-2014 Salary Cap ,"$136,769 ",-
417,"$91,667 ",22,"$650,000",0.15,"$160,000",Calle Jarnkrok,C,"$90,000",Nashville Predators 2013-2014 Salary Cap ,"$91,667 ","$740,000"
418,"$5,750,000 ",28,"$2,500,000",9.04,-,Travis Zajac,C,"$1,000,000",New Jersey Devils 2013-2014 Salary Cap ,"$5,750,000 ","$3,500,000"
419,"$5,500,000 ",37,"$5,500,000",8.65,-,Patrik Elias,C,-,New Jersey Devils 2013-2014 Salary Cap ,"$5,500,000 ","$5,500,000"
420,"$4,850,000 ",31,"$4,850,000",7.63,-,Ryane Clowe,LW,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,850,000 ","$4,850,000"
421,"$4,500,000 ",41,"$4,500,000",7.08,-,Martin Brodeur,G,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,500,000 ",-
422,"$4,250,000 ",31,"$4,250,000",6.68,-,Anton Volchenkov,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,250,000 ",-
423,"$4,000,000 ",27,"$4,000,000",6.29,-,Cory Schneider,G,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,000,000 ","$4,000,000"
424,"$4,000,000 ",23,"$2,000,000",6.29,-,Adam Henrique,C,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,000,000 ","$2,000,000"
425,"$3,500,000 ",33,"$3,500,000",5.50,-,Michael Ryder,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$3,500,000 ","$3,500,000"
426,"$3,166,666 ",37,"$3,250,000",4.98,-,Bryce Salvador,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$3,166,666 ","$3,250,000"
427,"$3,100,000 ",35,"$3,100,000",4.88,-,Dainius Zubrus,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$3,100,000 ","$3,100,000"
428,"$3,000,000 ",30,"$3,250,000",4.72,-,Andy Greene,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$3,000,000 ","$3,250,000"
429,"$3,000,000 ",36,"$3,000,000",4.72,"$1,000,000",Marek Zidlicky,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$3,000,000 ","$4,000,000"
430,"$2,500,000 ",27,"$2,500,000",3.93,-,Damien Brunner,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$2,500,000 ",-
431,"$2,000,000 ",41,"$2,000,000",3.15,"$2,000,000",Jaromir Jagr,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$2,000,000 ","$4,000,000"
432,"$1,300,000 ",26,"$1,400,000",2.04,-,Mark Fayne,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$1,300,000 ","$1,400,000"
433,"$800,000 ",30,"$800,000",1.26,-,Peter Harrold,D,-,New Jersey Devils 2013-2014 Salary Cap ,"$800,000 ","$800,000"
434,"$779,487 ",30,"$5,000,000",1.23,-,Tuomo Ruutu,LW,-,New Jersey Devils 2013-2014 Salary Cap ,"$4,750,000 ","$5,000,000"
435,"$775,000 ",30,"$800,000",1.22,-,Ryan Carter,LW,-,New Jersey Devils 2013-2014 Salary Cap ,"$775,000 ","$800,000"
436,"$775,000 ",28,"$775,000",1.22,-,Steve Bernier,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$775,000 ","$775,000"
437,"$725,000 ",22,"$725,000",1.14,-,Jacob Josefson,C,-,New Jersey Devils 2013-2014 Salary Cap ,"$725,000 ","$725,000"
438,"$624,615 ",21,"$750,000",0.98,-,Jon Merrill,D,"$90,000",New Jersey Devils 2013-2014 Salary Cap ,"$624,615 ","$840,000"
439,"$562,500 ",29,"$600,000",0.88,-,Stephen Gionta,C,-,New Jersey Devils 2013-2014 Salary Cap ,"$562,500 ","$600,000"
440,"$540,769 ",20,"$832,500",0.85,-,Adam Larsson,D,"$92,500",New Jersey Devils 2013-2014 Salary Cap ,"$540,769 ","$925,000"
441,"$155,769 ",0,"$550,000",0.25,-,Tim Sestito,LW,-,New Jersey Devils 2013-2014 Salary Cap ,"$155,769 ",-
442,"$76,154 ",25,"$550,000",0.12,-,Mike Sislo,RW,-,New Jersey Devils 2013-2014 Salary Cap ,"$76,154 ",-
443,"$5,500,000 ",23,"$5,000,000",10.64,-,John Tavares,C,-,New York Islanders 2013-2014 Salary Cap ,"$5,500,000 ","$5,000,000"
444,"$4,750,000 ",37,"$3,500,000",9.19,-,Lubomir Visnovsky,D,-,New York Islanders 2013-2014 Salary Cap ,"$4,750,000 ","$3,500,000"
445,"$3,857,143 ",23,"$1,250,000",7.46,-,Travis Hamonic,D,-,New York Islanders 2013-2014 Salary Cap ,"$3,857,143 ","$1,250,000"
446,"$3,300,000 ",23,"$2,200,000",6.39,-,Josh Bailey,LW,-,New York Islanders 2013-2014 Salary Cap ,"$3,300,000 ","$2,200,000"
447,"$3,250,000 ",38,"$3,250,000",6.29,-,Evgeni Nabokov,G,-,New York Islanders 2013-2014 Salary Cap ,"$3,250,000 ",-
448,"$3,000,000 ",25,"$2,969,231",5.80,-,Michael Grabner,RW,-,New York Islanders 2013-2014 Salary Cap ,"$3,000,000 ","$2,969,231"
449,"$2,800,000 ",25,"$3,000,000",5.42,-,Kyle Okposo,RW,-,New York Islanders 2013-2014 Salary Cap ,"$2,800,000 ","$3,000,000"
450,"$2,750,000 ",29,"$2,500,000",5.32,-,Frans Nielsen,C,-,New York Islanders 2013-2014 Salary Cap ,"$2,750,000 ","$2,500,000"
451,"$2,750,000 ",25,"$2,000,000",5.32,-,Cal Clutterbuck,RW,-,New York Islanders 2013-2014 Salary Cap ,"$2,750,000 ","$2,000,000"
452,"$1,500,000 ",32,"$1,500,000",2.90,-,Matt Carkner,D,-,New York Islanders 2013-2014 Salary Cap ,"$1,500,000 ","$1,500,000"
453,"$1,000,000 ",24,"$1,000,000",1.93,-,Matt Martin,LW,-,New York Islanders 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
454,"$900,000 ",21,"$810,000",1.74,"$1,925,000",Brock Nelson,C,"$90,000",New York Islanders 2013-2014 Salary Cap ,"$900,000 ","$900,000"
455,"$793,333 ",22,"$810,000",1.53,-,Casey Cizikas,C,"$90,000",New York Islanders 2013-2014 Salary Cap ,"$793,333 ","$900,000"
456,"$775,000 ",25,"$625,000",1.50,-,Brian Strait,D,-,New York Islanders 2013-2014 Salary Cap ,"$775,000 ","$625,000"
457,"$675,000 ",24,"$675,000",1.31,-,Thomas Hickey,D,-,New York Islanders 2013-2014 Salary Cap ,"$675,000 ","$675,000"
458,"$637,500 ",29,"$600,000",1.23,-,Colin McDonald,RW,-,New York Islanders 2013-2014 Salary Cap ,"$637,500 ","$600,000"
459,"$611,231 ",22,"$810,000",1.18,"$600,000",Calvin de Haan,D,-,New York Islanders 2013-2014 Salary Cap ,"$611,231 ","$810,000"
460,"$601,282 ",23,"$787,500",1.16,-,Matt Donovan,D,"$87,500",New York Islanders 2013-2014 Salary Cap ,"$601,282 ","$875,000"
461,"$550,000 ",37,"$550,000",1.06,-,Eric Boulton,RW,-,New York Islanders 2013-2014 Salary Cap ,"$550,000 ","$550,000"
462,"$532,308 ",0,"$750,000",1.03,-,Radek Martinek,D,-,New York Islanders 2013-2014 Salary Cap ,"$532,308 ",-
463,"$415,385 ",23,"$900,000",0.80,-,Anders Nilsson,G,"$90,000",New York Islanders 2013-2014 Salary Cap ,"$415,385 ",-
464,"$371,897 ",20,"$832,500",0.72,"$850,000",Ryan Strome,C,"$92,500",New York Islanders 2013-2014 Salary Cap ,"$371,897 ","$925,000"
465,"$226,154 ",23,"$810,000",0.44,"$850,000",Anders Lee,C,"$90,000",New York Islanders 2013-2014 Salary Cap ,"$226,154 ","$293,538"
466,"$203,855 ",22,"$925,000",0.39,-,Mike Halmo,LW,"$92,500",New York Islanders 2013-2014 Salary Cap ,"$203,855 ",-
467,"$151,795 ",22,"$925,000",0.29,-,Kevin Czuczman,D,"$92,500",New York Islanders 2013-2014 Salary Cap ,"$151,795 ","$925,000"
468,"$118,462 ",21,"$742,500",0.23,-,Johan Sundstrom,C,"$92,500",New York Islanders 2013-2014 Salary Cap ,"$118,462 ",-
469,"$57,846 ",21,"$610,000",0.11,-,John Persson,LW,"$60,000",New York Islanders 2013-2014 Salary Cap ,"$57,846 ",-
470,"$19,744 ",24,"$550,000",0.04,-,Brett Gallant,LW,-,New York Islanders 2013-2014 Salary Cap ,"$19,744 ",-
471,"$9,083 ",32,"$558,500",0.02,-,Justin Johnson,RW,"$8,500",New York Islanders 2013-2014 Salary Cap ,"$9,083 ",-
472,"$7,800,000 ",29,"$7,800,000",12.17,-,Rick Nash,LW,-,New York Rangers 2013-2014 Salary Cap ,"$7,800,000 ","$7,800,000"
473,"$6,875,000 ",31,"$5,125,000",10.73,-,Henrik Lundqvist,G,-,New York Rangers 2013-2014 Salary Cap ,"$6,875,000 ","$5,125,000"
474,"$6,666,667 ",33,"$7,000,000",10.40,-,Brad Richards,C,"$2,000,000",New York Rangers 2013-2014 Salary Cap ,"$6,666,667 ","$9,000,000"
475,"$4,700,000 ",24,"$4,700,000",7.33,-,Ryan McDonagh,D,-,New York Rangers 2013-2014 Salary Cap ,"$4,700,000 ","$4,700,000"
476,"$3,975,000 ",26,"$3,875,000",6.20,-,Marc Staal,D,-,New York Rangers 2013-2014 Salary Cap ,"$3,975,000 ","$3,875,000"
477,"$3,325,000 ",29,"$3,400,000",5.19,-,Dan Girardi,D,-,New York Rangers 2013-2014 Salary Cap ,"$3,325,000 ","$3,400,000"
478,"$3,200,000 ",26,"$3,700,000",4.99,-,Derick Brassard,C,-,New York Rangers 2013-2014 Salary Cap ,"$3,200,000 ","$3,700,000"
479,"$3,075,000 ",23,"$2,300,000",4.80,-,Derek Stepan,C,-,New York Rangers 2013-2014 Salary Cap ,"$3,075,000 ","$2,300,000"
480,"$2,250,000 ",25,"$2,100,000",3.51,-,Carl Hagelin,LW,-,New York Rangers 2013-2014 Salary Cap ,"$2,250,000 ","$2,100,000"
481,"$1,700,000 ",28,"$1,800,000",2.65,-,Brian Boyle,C,-,New York Rangers 2013-2014 Salary Cap ,"$1,700,000 ","$1,800,000"
482,"$1,700,000 ",27,"$1,800,000",2.65,-,Anton Stralman,D,-,New York Rangers 2013-2014 Salary Cap ,"$1,700,000 ","$1,800,000"
483,"$1,633,333 ",26,"$1,400,000",2.55,-,Derek Dorsett,RW,-,New York Rangers 2013-2014 Salary Cap ,"$1,633,333 ","$1,400,000"
484,"$1,300,000 ",27,"$1,300,000",2.03,-,Benoit Pouliot,LW,-,New York Rangers 2013-2014 Salary Cap ,"$1,300,000 ","$1,300,000"
485,"$1,219,487 ",28,"$3,000,000",1.90,-,Kevin Klein,D,-,New York Rangers 2013-2014 Salary Cap ,"$1,219,487 ","$3,000,000"
486,"$1,153,846 ",38,"$1,333,334",1.80,-,Martin St. Louis,RW,-,New York Rangers 2013-2014 Salary Cap ,"$1,153,846 ","$1,333,334"
487,"$1,150,000 ",26,"$1,150,000",1.79,-,Mats Zuccarello-Aasen,RW,-,New York Rangers 2013-2014 Salary Cap ,"$1,150,000 ","$1,150,000"
488,"$1,000,000 ",33,"$1,000,000",1.56,-,Dominic Moore,C,-,New York Rangers 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
489,"$975,000 ",24,"$975,000",1.52,-,Justin Falk,D,-,New York Rangers 2013-2014 Salary Cap ,"$975,000 ",-
490,"$894,167 ",20,"$832,500",1.40,"$525,000",J.T. Miller,C,"$92,500",New York Rangers 2013-2014 Salary Cap ,"$894,167 ","$925,000"
491,"$810,000 ",22,"$810,000",1.26,"$125,000",John Moore,D,-,New York Rangers 2013-2014 Salary Cap ,"$810,000 ","$810,000"
492,"$722,051 ",22,"$810,000",1.13,"$637,500",Chris Kreider,LW,"$90,000",New York Rangers 2013-2014 Salary Cap ,"$722,051 ","$900,000"
493,"$513,462 ",26,"$550,000",0.80,-,Cameron Talbot,G,-,New York Rangers 2013-2014 Salary Cap ,"$513,462 ","$550,000"
494,"$423,077 ",28,"$850,000",0.66,-,Daniel Carcillo,LW,-,New York Rangers 2013-2014 Salary Cap ,"$423,077 ","$850,000"
495,"$251,282 ",27,"$1,225,000",0.39,-,Raphael Diaz,D,-,New York Rangers 2013-2014 Salary Cap ,"$251,282 ","$1,225,000"
496,"$132,821 ",20,"$832,500",0.21,-,Ryan Haggerty,RW,"$92,500",New York Rangers 2013-2014 Salary Cap ,"$132,821 ","$212,038"
497,"$7,000,000 ",30,"$5,000,000",12.39,-,Jason Spezza,C,-,Ottawa Senators 2013-2014 Salary Cap ,"$7,000,000 ","$5,000,000"
498,"$6,500,000 ",23,"$5,500,000",11.50,-,Erik Karlsson,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$6,500,000 ","$5,500,000"
499,"$5,100,000 ",26,"$5,562,500",9.03,-,Bobby Ryan,RW,-,Ottawa Senators 2013-2014 Salary Cap ,"$5,100,000 ","$5,562,500"
500,"$4,333,333 ",28,"$6,000,000",7.67,-,Milan Michalek,LW,-,Ottawa Senators 2013-2014 Salary Cap ,"$4,333,333 ","$6,000,000"
501,"$3,500,000 ",24,"$2,500,000",6.19,-,Kyle Turris,C,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,500,000 ","$2,500,000"
502,"$3,250,000 ",28,"$3,250,000",5.75,-,Clarke MacArthur,LW,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,250,000 ","$3,250,000"
503,"$3,187,500 ",32,"$3,500,000",5.64,-,Craig Anderson,G,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,187,500 ","$3,500,000"
504,"$3,100,000 ",22,"$1,500,000",5.49,-,Jared Cowen,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,100,000 ","$1,500,000"
505,"$3,083,333 ",35,"$3,250,000",5.46,-,Chris Phillips,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,083,333 ","$3,250,000"
506,"$3,000,000 ",28,"$3,250,000",5.31,-,Marc Methot,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$3,000,000 ","$3,250,000"
507,"$2,000,000 ",23,"$1,100,000",3.54,-,Patrick Wiercioch,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$2,000,000 ","$1,100,000"
508,"$1,900,000 ",34,"$2,000,000",3.36,-,Chris Neil,RW,"$100,000",Ottawa Senators 2013-2014 Salary Cap ,"$1,900,000 ","$2,100,000"
509,"$1,887,500 ",25,"$1,500,000",3.34,-,Zack Smith,C,-,Ottawa Senators 2013-2014 Salary Cap ,"$1,887,500 ","$1,500,000"
510,"$1,250,000 ",27,"$1,200,000",2.21,-,Erik Condra,LW,-,Ottawa Senators 2013-2014 Salary Cap ,"$1,250,000 ","$1,200,000"
511,"$870,000 ",22,"$810,000",1.54,-,Robin Lehner,G,-,Ottawa Senators 2013-2014 Salary Cap ,"$870,000 ","$810,000"
512,"$816,667 ",27,"$950,000",1.45,-,Colin Greening,C,-,Ottawa Senators 2013-2014 Salary Cap ,"$816,667 ","$950,000"
513,"$802,457 ",20,"$832,500",1.42,"$850,000",Mika Zibanejad,C,"$92,500",Ottawa Senators 2013-2014 Salary Cap ,"$802,457 ","$1,373,963"
514,"$575,000 ",0,"$600,000",1.02,-,Matt Kassian,LW,-,Ottawa Senators 2013-2014 Salary Cap ,"$575,000 ",-
515,"$564,013 ",19,"$832,500",1.00,"$475,000",Cody Ceci,D,"$92,500",Ottawa Senators 2013-2014 Salary Cap ,"$564,013 ","$318,355"
516,"$562,500 ",25,"$600,000",1.00,-,Eric Gryba,D,-,Ottawa Senators 2013-2014 Salary Cap ,"$562,500 ","$600,000"
517,"$512,821 ",30,"$5,000,000",0.91,-,Ales Hemsky,RW,"$500,000",Ottawa Senators 2013-2014 Salary Cap ,"$512,821 ","$5,500,000"
518,"$251,624 ",21,"$550,000",0.45,-,Jean-Gabriel Pageau,C,"$55,000",Ottawa Senators 2013-2014 Salary Cap ,"$251,624 ","$605,000"
519,"$196,308 ",23,"$660,000",0.35,-,Mike Hoffman,LW,-,Ottawa Senators 2013-2014 Salary Cap ,"$196,308 ","$660,000"
520,"$185,641 ",21,"$550,000",0.33,"$270,000",Mark Stone,RW,"$80,000",Ottawa Senators 2013-2014 Salary Cap ,"$185,641 ","$630,000"
