,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
172,"$1,325,000 ",24,"$1,400,000",1.87,-,Marcus Kruger,C,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$1,325,000 ","$1,400,000"
173,"$1,223,118 ",39,"$473,118",1.73,"$750,000",Kimmo Timonen,D,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$1,223,118 ","$1,223,118"
174,"$866,935 ",32,"$866,935",1.23,-,Antoine Vermette,C,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$866,935 ","$866,935"
175,"$764,167 ",21,"$832,500",1.08,-,Brandon Saad,LW,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$764,167 ","$832,500"
176,"$696,237 ",23,"$925,000",0.98,-,Trevor Van Riemsdyk,D,"$92,500",Chicago Blackhawks 2014-2015 Salary Cap ,"$696,237 ","$881,237"
177,"$573,000 ",23,"$573,000",0.81,-,David Rundblad,D,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$573,000 ","$573,000"
178,"$552,419 ",25,"$700,000",0.78,-,Antti Raanta,G,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$552,419 ","$700,000"
179,"$550,000 ",29,"$550,000",0.78,-,Daniel Carcillo,LW,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$550,000 ","$550,000"
180,"$418,239 ",20,"$832,500",0.59,-,Teuvo Teravainen,C,"$92,500",Chicago Blackhawks 2014-2015 Salary Cap ,"$418,239 ","$481,894"
181,"$409,677 ",22,"$550,000",0.58,"$125,000",Joakim Nordstrom,LW,"$75,000",Chicago Blackhawks 2014-2015 Salary Cap ,"$409,677 ","$440,387"
182,"$223,710 ",25,"$232,903",0.32,-,Scott Darling,G,"$20,000",Chicago Blackhawks 2014-2015 Salary Cap ,"$223,710 ","$243,710"
183,"$82,661 ",28,"$82,661",0.12,-,Andrew Desjardins,C,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$82,661 ","$82,661"
184,"$77,419 ",27,"$600,000",0.11,-,Kyle Cumiskey,D,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$77,419 ","$77,419"
185,"$74,597 ",21,"$925,000",0.11,-,Michael Paliotta,D,"$92,500",Chicago Blackhawks 2014-2015 Salary Cap ,"$74,597 ","$167,097"
186,"$49,731 ",20,-,0.07,-,Ryan Hartman,RW,"$92,500",Chicago Blackhawks 2014-2015 Salary Cap ,"$49,731 ","$138,801"
187,"$18,566 ",21,"$832,500",0.03,"$125,000",Phillip Danault,C,-,Chicago Blackhawks 2014-2015 Salary Cap ,"$18,566 ","$17,902"
188,- ,20,"$832,500",0.00,"$850,000",Ville Pokka,D,"$92,500",Chicago Blackhawks 2014-2015 Salary Cap ,- ,"$92,500"
189,- ,23,"$550,000",0.00,"$80,000",Viktor Svedberg,D,"$70,000",Chicago Blackhawks 2014-2015 Salary Cap ,- ,"$620,000"
190,"$6,000,000 ",23,"$5,800,000",8.81,-,Ryan O'Reilly,C,-,Colorado Avalanche 2014-2015 Salary Cap ,"$6,000,000 ","$5,800,000"
191,"$6,000,000 ",23,"$5,500,000",8.81,-,Matt Duchene,C,-,Colorado Avalanche 2014-2015 Salary Cap ,"$6,000,000 ","$5,500,000"
192,"$5,900,000 ",26,"$6,250,000",8.66,-,Semyon Varlamov,G,-,Colorado Avalanche 2014-2015 Salary Cap ,"$5,900,000 ","$6,250,000"
193,"$5,571,429 ",21,"$4,500,000",8.18,-,Gabriel Landeskog,LW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$5,571,429 ","$4,500,000"
194,"$5,333,333 ",37,"$5,500,000",7.83,-,Jarome Iginla,RW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$5,333,333 ","$5,500,000"
195,"$4,000,000 ",36,"$4,000,000",5.87,-,Daniel Briere,RW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$4,000,000 ","$4,000,000"
196,"$3,750,000 ",26,"$3,750,000",5.50,-,Erik Johnson,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$3,750,000 ","$3,750,000"
197,"$3,600,000 ",34,"$3,600,000",5.28,-,Brad Stuart,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$3,600,000 ","$3,600,000"
198,"$3,500,000 ",34,"$3,500,000",5.14,-,Alex Tanguay,RW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$3,500,000 ","$3,500,000"
199,"$3,250,000 ",36,"$3,250,000",4.77,-,Jan Hejda,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$3,250,000 ","$3,250,000"
200,"$2,950,000 ",26,"$2,900,000",4.33,-,Jamie McGinn,LW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$2,950,000 ","$2,900,000"
201,"$2,600,000 ",23,"$2,000,000",3.82,-,Tyson Barrie,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$2,600,000 ","$2,000,000"
202,"$1,800,000 ",29,"$1,700,000",2.64,-,John Mitchell,C,-,Colorado Avalanche 2014-2015 Salary Cap ,"$1,800,000 ","$1,700,000"
203,"$1,450,000 ",27,"$1,400,000",2.13,-,Reto Berra,G,-,Colorado Avalanche 2014-2015 Salary Cap ,"$1,450,000 ","$1,400,000"
204,"$1,150,000 ",30,"$1,150,000",1.69,-,Cody McLeod,LW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$1,150,000 ","$1,150,000"
205,"$1,137,500 ",19,"$832,500",1.67,"$212,500",Nathan MacKinnon,C,"$92,500",Colorado Avalanche 2014-2015 Salary Cap ,"$1,137,500 ","$1,045,000"
206,"$1,000,000 ",28,"$1,000,000",1.47,-,Patrick Bordeleau,RW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$1,000,000 ","$1,000,000"
207,"$900,000 ",30,"$900,000",1.32,-,Jesse Winchester,RW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$900,000 ","$900,000"
208,"$800,000 ",31,"$750,000",1.17,-,Nate Guenin,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$800,000 ","$750,000"
209,"$750,000 ",26,"$700,000",1.10,-,Zach Redmond,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$750,000 ","$700,000"
210,"$700,000 ",27,"$650,000",1.03,-,Marc-Andre Cliche,C,-,Colorado Avalanche 2014-2015 Salary Cap ,"$700,000 ","$650,000"
211,"$600,000 ",27,"$600,000",0.88,-,Nick Holden,D,-,Colorado Avalanche 2014-2015 Salary Cap ,"$600,000 ","$600,000"
212,"$500,537 ",22,"$550,000",0.73,-,Dennis Everberg,RW,"$50,000",Colorado Avalanche 2014-2015 Salary Cap ,"$500,537 ","$600,000"
213,"$132,258 ",23,"$132,258",0.19,-,Jordan Caron,LW,-,Colorado Avalanche 2014-2015 Salary Cap ,"$132,258 ","$132,258"
214,"$5,625,000 ",26,"$6,250,000",9.24,-,Sergei Bobrovsky,G,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$5,625,000 ","$6,250,000"
215,"$4,750,000 ",32,"$5,000,000",7.80,-,Scott Hartnell,LW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$4,750,000 ","$5,000,000"
216,"$4,500,000 ",31,"$4,750,000",7.39,-,Fedor Tyutin,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$4,500,000 ","$4,750,000"
217,"$4,357,143 ",27,"$5,000,000",7.16,-,Jack Johnson,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$4,357,143 ","$5,000,000"
218,"$4,200,000 ",28,"$4,650,000",6.90,-,Brandon Dubinsky,C,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$4,200,000 ","$4,650,000"
219,"$4,000,000 ",22,"$3,000,000",6.57,-,Ryan Johansen,C,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$4,000,000 ","$3,000,000"
220,"$3,283,333 ",26,"$3,100,000",5.39,-,Artem Anisimov,C,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$3,283,333 ","$3,100,000"
221,"$3,083,333 ",26,"$3,750,000",5.07,-,Nick Foligno,LW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$3,083,333 ","$3,750,000"
222,"$1,700,000 ",28,"$1,700,000",2.79,-,Jared Boll,RW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,700,000 ","$1,700,000"
223,"$1,300,000 ",23,"$1,300,000",2.14,-,David Savard,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,300,000 ","$1,300,000"
224,"$1,270,161 ",30,"$770,161",2.09,-,David Clarkson,RW,"$500,000",Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,270,161 ","$1,270,161"
225,"$1,250,000 ",29,"$1,300,000",2.05,-,Mark Letestu,C,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,250,000 ","$1,300,000"
226,"$1,150,000 ",25,"$1,175,000",1.89,-,Cameron Atkinson,RW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,150,000 ","$1,175,000"
227,"$1,075,000 ",24,"$1,050,000",1.77,-,Dalton Prout,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,075,000 ","$1,050,000"
228,"$1,028,091 ",20,"$925,000",1.69,"$212,500",Alexander Wennberg,C,"$92,500",Columbus Blue Jackets 2014-2015 Salary Cap ,"$1,028,091 ","$1,415,000"
229,"$987,500 ",24,"$1,125,000",1.62,-,Matt Calvert,LW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$987,500 ","$1,125,000"
230,"$894,167 ",21,"$832,500",1.47,"$2,600,000",Ryan Murray,D,"$92,500",Columbus Blue Jackets 2014-2015 Salary Cap ,"$894,167 ","$925,000"
231,"$831,333 ",21,"$700,000",1.37,"$132,500",Boone Jenner,C,"$92,500",Columbus Blue Jackets 2014-2015 Salary Cap ,"$831,333 ","$845,500"
232,"$709,901 ",32,"$551,075",1.17,-,Rene Bourque,LW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$709,901 ","$709,901"
233,"$650,000 ",31,"$650,000",1.07,-,Curtis McElhinney,G,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$650,000 ","$650,000"
234,"$625,000 ",24,"$625,000",1.03,-,Cody Goloubef,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$625,000 ","$625,000"
235,"$625,000 ",25,"$625,000",1.03,-,Corey Tropp,RW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$625,000 ","$625,000"
236,"$532,705 ",24,"$650,000",0.88,-,Kevin Connauton,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$532,705 ","$650,000"
237,"$511,827 ",23,"$700,000",0.84,-,Jeremy Morin,RW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$511,827 ","$700,000"
238,"$427,688 ",19,"$832,500",0.70,-,Marko Dano,C,"$92,500",Columbus Blue Jackets 2014-2015 Salary Cap ,"$427,688 ","$477,419"
239,"$370,968 ",28,"$750,000",0.61,-,Jack Skille,RW,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$370,968 ","$370,968"
240,"$154,301 ",25,"$154,301",0.25,-,Justin Falk,D,-,Columbus Blue Jackets 2014-2015 Salary Cap ,"$154,301 ","$165,591"
241,"$7,000,000 ",31,"$4,000,000",10.76,-,Jason Spezza,C,-,Dallas Stars 2014-2015 Salary Cap ,"$7,000,000 ","$4,000,000"
242,"$5,900,000 ",30,"$6,250,000",9.07,-,Kari Lehtonen,G,-,Dallas Stars 2014-2015 Salary Cap ,"$5,900,000 ","$6,250,000"
243,"$5,750,000 ",22,"$5,500,000",8.84,-,Tyler Seguin,C,-,Dallas Stars 2014-2015 Salary Cap ,"$5,750,000 ","$5,500,000"
244,"$5,500,000 ",36,"$3,000,000",8.46,-,Shawn Horcoff,LW,-,Dallas Stars 2014-2015 Salary Cap ,"$5,500,000 ","$3,000,000"
245,"$5,250,000 ",25,"$5,250,000",8.07,-,Jamie Benn,LW,-,Dallas Stars 2014-2015 Salary Cap ,"$5,250,000 ","$5,250,000"
246,"$4,600,000 ",29,"$4,800,000",7.07,-,Alex Goligoski,D,-,Dallas Stars 2014-2015 Salary Cap ,"$4,600,000 ","$4,800,000"
247,"$4,000,000 ",31,"$4,000,000",6.15,-,Ales Hemsky,RW,-,Dallas Stars 2014-2015 Salary Cap ,"$4,000,000 ","$4,000,000"
248,"$3,300,000 ",30,"$3,250,000",5.07,-,Trevor Daley,D,"$250,000",Dallas Stars 2014-2015 Salary Cap ,"$3,300,000 ","$3,500,000"
249,"$2,000,000 ",24,"$1,100,000",3.08,-,Antoine Roussel,LW,"$500,000",Dallas Stars 2014-2015 Salary Cap ,"$2,000,000 ","$1,600,000"
250,"$1,900,000 ",23,"$1,500,000",2.92,-,Cody Eakin,C,-,Dallas Stars 2014-2015 Salary Cap ,"$1,900,000 ","$1,500,000"
251,"$1,800,000 ",29,"$1,350,000",2.77,-,Ryan Garbutt,RW,"$250,000",Dallas Stars 2014-2015 Salary Cap ,"$1,800,000 ","$1,600,000"
252,"$1,687,204 ",26,"$2,595,699",2.59,-,Jason Demers,D,-,Dallas Stars 2014-2015 Salary Cap ,"$3,400,000 ","$2,595,699"
253,"$1,511,827 ",32,"$1,850,000",2.32,-,Travis Moen,LW,-,Dallas Stars 2014-2015 Salary Cap ,"$1,511,827 ","$1,850,000"
254,"$1,250,000 ",34,"$1,000,000",1.92,-,Vernon Fiddler,C,-,Dallas Stars 2014-2015 Salary Cap ,"$1,250,000 ","$1,000,000"
255,"$925,000 ",19,"$832,500",1.42,"$1,200,000",Valeri Nichushkin,RW,"$92,500",Dallas Stars 2014-2015 Salary Cap ,"$925,000 ","$925,000"
256,"$700,000 ",27,"$650,000",1.08,-,Jordie Benn,D,-,Dallas Stars 2014-2015 Salary Cap ,"$700,000 ","$650,000"
257,"$686,774 ",22,"$710,000",1.06,"$100,000",John Klingberg,D,-,Dallas Stars 2014-2015 Salary Cap ,"$686,774 ","$810,000"
258,"$650,000 ",30,"$650,000",1.00,-,Patrick Eaves,RW,-,Dallas Stars 2014-2015 Salary Cap ,"$650,000 ","$650,000"
259,"$650,000 ",25,"$600,000",1.00,-,Colton Sceviour,C,-,Dallas Stars 2014-2015 Salary Cap ,"$650,000 ","$600,000"
260,"$538,539 ",23,"$650,000",0.83,"$47,500",Jyrki Jokipakka,D,"$75,000",Dallas Stars 2014-2015 Salary Cap ,"$538,539 ","$647,576"
261,"$403,225 ",26,"$403,225",0.62,-,Jhonas Enroth,G,-,Dallas Stars 2014-2015 Salary Cap ,"$403,225 ","$403,225"
262,"$7,500,000 ",36,"$5,000,000",11.41,-,Pavel Datsyuk,C,"$5,000,000",Detroit Red Wings 2014-2015 Salary Cap ,"$7,500,000 ","$10,000,000"
263,"$6,083,333 ",33,"$7,750,000",9.26,-,Henrik Zetterberg,LW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$6,083,333 ","$7,750,000"
264,"$5,291,667 ",30,"$6,000,000",8.05,-,Jimmy Howard,G,-,Detroit Red Wings 2014-2015 Salary Cap ,"$5,291,667 ","$6,000,000"
265,"$4,900,000 ",31,"$4,000,000",7.46,-,Stephen Weiss,RW,"$500,000",Detroit Red Wings 2014-2015 Salary Cap ,"$4,900,000 ","$4,500,000"
266,"$4,750,000 ",33,"$6,000,000",7.23,-,Niklas Kronwall,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$4,750,000 ","$6,000,000"
267,"$4,250,000 ",29,"$4,250,000",6.47,-,Kyle Quincey,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$4,250,000 ","$4,250,000"
268,"$4,250,000 ",30,"$4,000,000",6.47,-,Jonathan Ericsson,D,"$250,000",Detroit Red Wings 2014-2015 Salary Cap ,"$4,250,000 ","$4,250,000"
269,"$3,954,545 ",34,"$5,000,000",6.02,-,Johan Franzen,LW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$3,954,545 ","$5,000,000"
270,"$2,750,000 ",23,"$2,250,000",4.19,-,Tomas Tatar,LW,"$500,000",Detroit Red Wings 2014-2015 Salary Cap ,"$2,750,000 ","$2,750,000"
271,"$2,500,000 ",35,"$1,500,000",3.80,"$1,000,000",Dan Cleary,RW,"$250,000",Detroit Red Wings 2014-2015 Salary Cap ,"$2,500,000 ","$2,750,000"
272,"$2,400,000 ",27,"$2,500,000",3.65,-,Jakub Kindl,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$2,400,000 ","$2,500,000"
273,"$2,187,500 ",24,"$2,125,000",3.33,-,Danny DeKeyser,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$2,187,500 ","$2,125,000"
274,"$2,125,000 ",27,"$2,500,000",3.23,-,Darren Helm,C,-,Detroit Red Wings 2014-2015 Salary Cap ,"$2,125,000 ","$2,500,000"
275,"$1,850,000 ",29,"$1,850,000",2.82,-,Jonas Gustavsson,G,-,Detroit Red Wings 2014-2015 Salary Cap ,"$1,850,000 ","$1,850,000"
276,"$1,800,000 ",27,"$2,000,000",2.74,-,Justin Abdelkader,LW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$1,800,000 ","$2,000,000"
277,"$1,350,000 ",30,"$1,350,000",2.05,-,Drew Miller,LW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$1,350,000 ","$1,350,000"
278,"$1,262,500 ",25,"$1,275,000",1.92,-,Brendan Smith,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$1,262,500 ","$1,275,000"
279,"$1,016,129 ",35,"$903,225",1.55,-,Erik Cole,RW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$1,016,129 ","$903,225"
280,"$950,000 ",25,"$1,050,000",1.45,-,Gustav Nyquist,RW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$950,000 ","$1,050,000"
281,"$950,000 ",22,"$850,000",1.45,-,Riley Sheahan,LW,-,Detroit Red Wings 2014-2015 Salary Cap ,"$950,000 ","$850,000"
282,"$866,667 ",21,"$675,000",1.32,"$157,500",Tomas Jurco,RW,"$92,500",Detroit Red Wings 2014-2015 Salary Cap ,"$866,667 ","$925,000"
283,"$732,500 ",25,"$765,000",1.11,-,Joakim Andersson,C,-,Detroit Red Wings 2014-2015 Salary Cap ,"$732,500 ","$765,000"
284,"$661,290 ",37,"$3,000,000",1.01,"$1,000,000",Marek Zidlicky,D,-,Detroit Red Wings 2014-2015 Salary Cap ,"$661,290 ","$661,290"
285,"$628,333 ",25,"$580,000",0.96,-,Luke Glendening,C,"$30,000",Detroit Red Wings 2014-2015 Salary Cap ,"$628,333 ","$610,000"
286,"$435,860 ",22,"$550,000",0.66,"$195,000",Petr Mrazek,G,-,Detroit Red Wings 2014-2015 Salary Cap ,"$435,860 ","$402,895"
287,"$17,741 ",23,"$550,000",0.03,-,Landon Ferraro,C,-,Detroit Red Wings 2014-2015 Salary Cap ,"$17,741 ","$17,741"
288,"$6,000,000 ",24,"$6,000,000",9.54,-,Jordan Eberle,RW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$6,000,000 ","$6,000,000"
289,"$6,000,000 ",22,"$6,000,000",9.54,-,Taylor Hall,LW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$6,000,000 ","$6,000,000"
290,"$6,000,000 ",21,"$6,000,000",9.54,-,Ryan Nugent-Hopkins,C,-,Edmonton Oilers 2014-2015 Salary Cap ,"$6,000,000 ","$6,000,000"
291,"$4,500,000 ",29,"$4,500,000",7.15,-,Teddy Purcell,LW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$4,500,000 ","$4,500,000"
292,"$4,500,000 ",28,"$3,500,000",7.15,-,Nikita Nikitin,D,"$1,000,000",Edmonton Oilers 2014-2015 Salary Cap ,"$4,500,000 ","$4,500,000"
293,"$4,000,000 ",28,"$4,000,000",6.36,-,Benoit Pouliot,LW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$4,000,000 ","$4,000,000"
294,"$3,675,000 ",24,"$3,675,000",5.84,-,Justin Schultz,D,-,Edmonton Oilers 2014-2015 Salary Cap ,"$3,675,000 ","$3,675,000"
295,"$3,625,000 ",27,"$3,500,000",5.76,-,Mark Fayne,D,"$500,000",Edmonton Oilers 2014-2015 Salary Cap ,"$3,625,000 ","$4,000,000"
296,"$3,250,000 ",35,"$3,250,000",5.17,-,Andrew Ference,D,-,Edmonton Oilers 2014-2015 Salary Cap ,"$3,250,000 ","$3,250,000"
297,"$3,000,000 ",30,"$3,000,000",4.77,-,Boyd Gordon,C,-,Edmonton Oilers 2014-2015 Salary Cap ,"$3,000,000 ","$3,000,000"
298,"$2,300,000 ",28,"$2,300,000",3.66,-,Ben Scrivens,G,-,Edmonton Oilers 2014-2015 Salary Cap ,"$2,300,000 ","$2,300,000"
299,"$1,850,000 ",33,"$1,850,000",2.94,-,Matt Hendricks,LW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$1,850,000 ","$1,850,000"
300,"$1,137,500 ",20,"$832,500",1.81,"$212,500",Nail Yakupov,RW,"$92,500",Edmonton Oilers 2014-2015 Salary Cap ,"$1,137,500 ","$1,137,500"
301,"$800,000 ",25,"$750,000",1.27,-,Luke Gazdic,LW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$800,000 ","$750,000"
302,"$767,500 ",22,"$650,000",1.22,"$182,500",Jordan Oesterle,D,"$92,500",Edmonton Oilers 2014-2015 Salary Cap ,"$767,500 ","$742,500"
303,"$754,754 ",21,"$832,500",1.20,"$350,000",Oscar Klefbom,D,"$92,500",Edmonton Oilers 2014-2015 Salary Cap ,"$754,754 ","$795,201"
304,"$688,172 ",25,"$800,000",1.09,-,Keith Aulie,D,-,Edmonton Oilers 2014-2015 Salary Cap ,"$688,172 ","$688,172"
305,"$559,139 ",31,"$559,139",0.89,-,Derek Roy,C,-,Edmonton Oilers 2014-2015 Salary Cap ,"$559,139 ","$559,139"
306,"$518,483 ",22,"$725,000",0.82,-,Tyler Pitlick,RW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$518,483 ","$518,483"
307,"$349,462 ",24,"$349,462",0.56,-,Matt Fraser,RW,-,Edmonton Oilers 2014-2015 Salary Cap ,"$349,462 ","$349,000"
308,"$342,822 ",23,"$700,000",0.54,"$132,500",Iiro Pakarinen,RW,"$92,500",Edmonton Oilers 2014-2015 Salary Cap ,"$342,822 ","$1,017,500"
309,"$336,000 ",28,"$336,000",0.53,-,Robert Klinkhammer,C,-,Edmonton Oilers 2014-2015 Salary Cap ,"$336,000 ","$336,000"
310,"$335,483 ",23,"$600,000",0.53,-,Anton Lander,C,-,Edmonton Oilers 2014-2015 Salary Cap ,"$335,483 ","$335,483"
311,"$7,142,875 ",35,"$7,142,875",11.39,-,Brian Campbell,D,-,Florida Panthers 2014-2015 Salary Cap ,"$7,142,875 ","$7,142,875"
312,"$5,500,000 ",28,"$5,500,000",8.77,-,Dave Bolland,C,-,Florida Panthers 2014-2015 Salary Cap ,"$5,500,000 ","$5,500,000"
313,"$4,533,333 ",35,"$6,714,000",7.23,-,Roberto Luongo,G,-,Florida Panthers 2014-2015 Salary Cap ,"$4,533,333 ","$6,714,000"
314,"$4,333,333 ",23,"$4,000,000",6.91,-,Dmitry Kulikov,D,-,Florida Panthers 2014-2015 Salary Cap ,"$4,333,333 ","$4,000,000"
315,"$4,250,000 ",37,"$4,250,000",6.78,-,Willie Mitchell,D,-,Florida Panthers 2014-2015 Salary Cap ,"$4,250,000 ","$4,250,000"
316,"$4,000,000 ",31,"$4,000,000",6.38,-,Jussi Jokinen,LW,-,Florida Panthers 2014-2015 Salary Cap ,"$4,000,000 ","$4,000,000"
317,"$3,500,000 ",30,"$3,500,000",5.58,-,Scottie Upshall,LW,-,Florida Panthers 2014-2015 Salary Cap ,"$3,500,000 ","$3,500,000"
318,"$3,000,000 ",32,"$2,850,000",4.78,-,Tomas Kopecky,LW,-,Florida Panthers 2014-2015 Salary Cap ,"$3,000,000 ","$2,850,000"
319,"$2,625,000 ",32,"$2,625,000",4.18,-,Brad Boyes,RW,-,Florida Panthers 2014-2015 Salary Cap ,"$2,625,000 ","$2,625,000"
320,"$2,500,000 ",22,"$2,250,000",3.99,-,Erik Gudbranson,D,-,Florida Panthers 2014-2015 Salary Cap ,"$2,500,000 ","$2,250,000"
321,"$1,775,000 ",18,"$832,500",2.83,"$850,000",Aaron Ekblad,D,"$92,500",Florida Panthers 2014-2015 Salary Cap ,"$1,775,000 ","$1,775,000"
322,"$1,531,667 ",21,"$832,500",2.44,"$637,500",Jonathan Huberdeau,LW,"$92,500",Florida Panthers 2014-2015 Salary Cap ,"$1,531,667 ","$1,470,000"
323,"$1,300,000 ",33,"$1,300,000",2.07,-,Derek MacKenzie,C,-,Florida Panthers 2014-2015 Salary Cap ,"$1,300,000 ","$1,300,000"
324,"$1,200,000 ",37,"$1,200,000",1.91,-,Shawn Thornton,RW,-,Florida Panthers 2014-2015 Salary Cap ,"$1,200,000 ","$1,200,000"
325,"$1,137,500 ",19,"$832,500",1.81,"$212,500",Aleksander Barkov,C,"$92,500",Florida Panthers 2014-2015 Salary Cap ,"$1,137,500 ","$1,137,500"
326,"$1,100,000 ",22,"$810,000",1.75,"$200,000",Nick Bjugstad,C,"$90,000",Florida Panthers 2014-2015 Salary Cap ,"$1,100,000 ","$1,100,000"
327,"$1,050,000 ",29,"$1,000,000",1.67,-,Al Montoya,G,-,Florida Panthers 2014-2015 Salary Cap ,"$1,050,000 ","$1,000,000"
328,"$925,000 ",24,"$925,000",1.47,-,Jimmy Hayes,RW,-,Florida Panthers 2014-2015 Salary Cap ,"$925,000 ","$925,000"
329,"$925,000 ",23,"$875,000",1.47,-,Brandon Pirri,C,-,Florida Panthers 2014-2015 Salary Cap ,"$925,000 ","$875,000"
330,"$846,774 ",42,"$846,774",1.35,"$2,000,000",Jaromir Jagr,RW,-,Florida Panthers 2014-2015 Salary Cap ,"$846,774 ","$2,846,774"
331,"$195,161 ",26,"$550,000",0.31,-,Steven Kampfer,D,-,Florida Panthers 2014-2015 Salary Cap ,"$195,161 ","$550,000"
332,"$7,000,000 ",24,"$7,000,000",10.62,-,Drew Doughty,D,-,Los Angeles Kings 2014-2015 Salary Cap ,"$7,000,000 ","$7,000,000"
333,"$6,800,000 ",27,"$7,500,000",10.32,-,Anze Kopitar,C,-,Los Angeles Kings 2014-2015 Salary Cap ,"$6,800,000 ","$7,500,000"
334,"$5,875,000 ",29,"$5,250,000",8.91,-,Dustin Brown,RW,"$2,000,000",Los Angeles Kings 2014-2015 Salary Cap ,"$5,875,000 ","$7,250,000"
335,"$5,800,000 ",28,"$7,000,000",8.80,-,Jonathan Quick,G,-,Los Angeles Kings 2014-2015 Salary Cap ,"$5,800,000 ","$7,000,000"
336,"$5,272,727 ",29,"$6,750,000",8.00,-,Jeff Carter,C,-,Los Angeles Kings 2014-2015 Salary Cap ,"$5,272,727 ","$6,750,000"
337,"$4,875,000 ",32,"$5,075,000",7.40,-,Marian Gaborik,RW,"$1,000,000",Los Angeles Kings 2014-2015 Salary Cap ,"$4,875,000 ","$6,075,000"
338,"$4,166,666 ",24,"$3,000,000",6.32,-,Slava Voynov,D,-,Los Angeles Kings 2014-2015 Salary Cap ,"$4,166,666 ","$3,000,000"
339,"$3,650,000 ",32,"$3,050,000",5.54,-,Justin Williams,RW,-,Los Angeles Kings 2014-2015 Salary Cap ,"$3,650,000 ","$3,050,000"
340,"$3,250,000 ",32,"$3,250,000",4.93,-,Jarret Stoll,C,-,Los Angeles Kings 2014-2015 Salary Cap ,"$3,250,000 ","$3,250,000"
341,"$3,000,000 ",34,"$3,000,000",4.55,-,Robyn Regehr,D,-,Los Angeles Kings 2014-2015 Salary Cap ,"$3,000,000 ","$3,000,000"
