,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
170,"$925,000 ",0,"$832,500",1.39,"$212,500",Alexander Kerfoot,C,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$925,000 ","$925,000"
171,"$894,167 ",20,"$832,500",1.35,"$850,000",Mikko Rantanen,RW,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$894,167 ","$925,000"
172,"$875,000 ",23,"$875,000",1.32,-,Nail Yakupov,RW,-,Colorado Avalanche 2017-2018 Salary Cap ,"$875,000 ","$875,000"
173,"$838,288 ",19,"$832,500",1.26,"$662,500",Tyson Jost,C,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$885,833 ","$832,500"
174,"$750,000 ",27,"$700,000",1.13,-,Mark Barberio,D,-,Colorado Avalanche 2017-2018 Salary Cap ,"$750,000 ","$700,000"
175,"$728,333 ",19,"$650,000",1.10,"$257,500",Samuel Girard,D,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$728,333 ","$650,000"
176,"$709,872 ",22,"$650,000",1.07,"$182,500",Anton Lindholm,D,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$717,500 ","$732,072"
177,"$681,408 ",27,"$750,000",1.03,-,Gabriel Bourque,LW,-,Colorado Avalanche 2017-2018 Salary Cap ,"$750,000 ","$681,408"
178,"$649,600 ",21,"$832,500",0.98,-,Vladislav Kamenev,C,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$833,333 ","$738,021"
179,"$482,381 ",23,"$832,500",0.73,-,Dominic Toninato,C,"$92,500",Colorado Avalanche 2017-2018 Salary Cap ,"$925,000 ","$524,331"
180,"$278,208 ",24,"$750,000",0.42,-,Duncan Siemens,D,-,Colorado Avalanche 2017-2018 Salary Cap ,"$750,000 ","$278,208"
181,"$199,595 ",27,"$650,000",0.30,-,David Warsofsky,D,-,Colorado Avalanche 2017-2018 Salary Cap ,"$675,000 ","$191,176"
182,"$146,790 ",25,"$650,000",0.22,-,Mark Alt,D,-,Colorado Avalanche 2017-2018 Salary Cap ,"$650,000 ","$146,790"
183,"$7,425,000 ",29,"$6,500,000",9.93,-,Sergei Bobrovsky,G,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$7,425,000 ","$6,500,000"
184,"$6,000,000 ",25,"$6,000,000",8.03,-,Artemi Panarin,LW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
185,"$5,850,000 ",31,"$5,850,000",7.83,-,Brandon Dubinsky,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$5,850,000 ","$5,850,000"
186,"$5,500,000 ",29,"$5,500,000",7.36,-,Nick Foligno,LW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$5,500,000 ","$5,500,000"
187,"$5,400,000 ",22,"$5,400,000",7.22,-,Seth Jones,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$5,400,000 ","$5,400,000"
188,"$4,900,000 ",23,"$3,500,000",6.55,-,Alexander Wennberg,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$4,900,000 ","$3,500,000"
189,"$4,357,143 ",30,"$5,000,000",5.83,-,Jack Johnson,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$4,357,143 ","$5,000,000"
190,"$4,250,000 ",26,"$4,000,000",5.68,-,David Savard,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$4,250,000 ","$4,000,000"
191,"$3,500,000 ",28,"$4,500,000",4.68,-,Cameron Atkinson,RW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$3,500,000 ","$4,500,000"
192,"$2,900,000 ",24,"$2,900,000",3.88,-,Boone Jenner,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$2,900,000 ",-
193,"$2,825,000 ",24,"$2,825,000",3.78,-,Ryan Murray,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$2,825,000 ","$2,825,000"
194,"$2,200,000 ",27,"$2,900,000",2.94,-,Matt Calvert,LW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$2,200,000 ","$2,900,000"
195,"$2,100,000 ",28,"$2,500,000",2.81,-,Ian Cole,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$2,100,000 ","$461,024"
196,"$2,000,000 ",33,"$2,000,000",2.68,-,Thomas Vanek,LW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$2,000,000 ","$440,873"
197,"$1,850,000 ",23,"$1,600,000",2.47,-,Josh Anderson,RW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$1,850,000 ","$1,600,000"
198,"$1,800,000 ",32,"$1,800,000",2.41,-,Mark Letestu,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$1,800,000 ","$406,434"
199,"$925,000 ",20,"$832,500",1.24,"$850,000",Zachary Werenski,D,"$92,500",Columbus Blue Jackets 2017-2018 Salary Cap ,"$925,000 ","$925,000"
200,"$894,167 ",19,"$832,500",1.20,"$2,500,000",Pierre-Luc Dubois,LW,"$92,500",Columbus Blue Jackets 2017-2018 Salary Cap ,"$894,167 ","$925,000"
201,"$825,000 ",24,"$800,000",1.10,-,Lukas Sedlak,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$825,000 ","$800,000"
202,"$764,730 ",23,"$750,000",1.02,"$82,500",Markus Nutivaara,D,"$92,500",Columbus Blue Jackets 2017-2018 Salary Cap ,"$817,500 ","$842,500"
203,"$675,000 ",24,"$650,000",0.90,-,Scott Harrington,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$675,000 ","$650,000"
204,"$635,075 ",24,"$650,000",0.85,-,Markus Hannikainen,LW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$675,000 ","$608,288"
205,"$338,670 ",24,"$700,000",0.45,-,Dean Kukan,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$700,000 ","$338,670"
206,"$197,846 ",30,"$825,000",0.26,-,Taylor Chorney,D,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$800,000 ","$197,846"
207,"$190,404 ",22,"$700,000",0.25,"$132,500",Oliver Bjorkstrand,RW,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$655,833 ","$202,139"
208,"$91,941 ",30,"$900,000",0.12,-,Jeff Zatkoff,G,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$900,000 ","$91,941"
209,"$48,930 ",24,"$650,000",0.07,-,Alex Broadhurst,C,-,Columbus Blue Jackets 2017-2018 Salary Cap ,"$650,000 ","$48,930"
210,"$9,500,000 ",28,"$5,000,000",12.71,-,Jamie Benn,LW,"$8,000,000",Dallas Stars 2017-2018 Salary Cap ,"$9,500,000 ","$13,000,000"
211,"$7,500,000 ",34,"$7,500,000",10.04,-,Jason Spezza,C,-,Dallas Stars 2017-2018 Salary Cap ,"$7,500,000 ","$7,500,000"
212,"$6,250,000 ",31,"$1,000,000",8.36,-,Alexander Radulov,RW,"$7,000,000",Dallas Stars 2017-2018 Salary Cap ,"$6,250,000 ","$8,000,000"
213,"$5,900,000 ",33,"$5,000,000",7.90,-,Kari Lehtonen,G,-,Dallas Stars 2017-2018 Salary Cap ,"$5,900,000 ","$5,000,000"
214,"$5,750,000 ",25,"$6,000,000",7.69,-,Tyler Seguin,C,-,Dallas Stars 2017-2018 Salary Cap ,"$5,750,000 ","$6,000,000"
215,"$4,916,667 ",30,"$4,000,000",6.58,-,Ben Bishop,G,"$3,000,000",Dallas Stars 2017-2018 Salary Cap ,"$4,916,667 ","$7,000,000"
216,"$4,900,000 ",32,"$4,900,000",6.56,-,Marc Methot,D,-,Dallas Stars 2017-2018 Salary Cap ,"$4,900,000 ","$4,900,000"
217,"$4,250,000 ",25,"$3,500,000",5.69,-,John Klingberg,D,-,Dallas Stars 2017-2018 Salary Cap ,"$4,250,000 ","$3,500,000"
218,"$3,750,000 ",34,"$2,000,000",5.02,-,Dan Hamhuis,D,"$1,000,000",Dallas Stars 2017-2018 Salary Cap ,"$3,750,000 ","$3,000,000"
219,"$2,200,000 ",23,"$2,200,000",2.94,-,Esa Lindell,D,-,Dallas Stars 2017-2018 Salary Cap ,"$2,200,000 ","$2,200,000"
220,"$2,200,000 ",23,"$2,000,000",2.94,-,Radek Faksa,C,-,Dallas Stars 2017-2018 Salary Cap ,"$2,200,000 ","$2,000,000"
221,"$2,000,000 ",27,"$2,150,000",2.68,-,Antoine Roussel,LW,"$250,000",Dallas Stars 2017-2018 Salary Cap ,"$2,000,000 ","$2,400,000"
222,"$1,750,000 ",24,"$1,700,000",2.34,-,Brett Ritchie,RW,-,Dallas Stars 2017-2018 Salary Cap ,"$1,750,000 ","$1,700,000"
223,"$1,000,000 ",25,"$750,000",1.34,-,Tyler Pitlick,RW,"$250,000",Dallas Stars 2017-2018 Salary Cap ,"$1,000,000 ","$1,000,000"
224,"$870,000 ",23,"$832,500",1.16,-,Devin Shore,C,"$92,500",Dallas Stars 2017-2018 Salary Cap ,"$870,000 ","$925,000"
225,"$800,000 ",27,"$850,000",1.07,-,Greg Pateryn,D,-,Dallas Stars 2017-2018 Salary Cap ,"$800,000 ","$850,000"
226,"$756,646 ",21,"$832,500",1.01,"$500,000",Julius Honka,D,-,Dallas Stars 2017-2018 Salary Cap ,"$863,333 ",-
227,"$725,000 ",25,"$800,000",0.97,-,Stephen Johns,D,-,Dallas Stars 2017-2018 Salary Cap ,"$725,000 ","$800,000"
228,"$700,000 ",24,"$700,000",0.94,-,Mattias Janmark,C,-,Dallas Stars 2017-2018 Salary Cap ,"$700,000 ","$700,000"
229,"$650,000 ",23,"$650,000",0.87,-,Gemel Smith,C,-,Dallas Stars 2017-2018 Salary Cap ,"$650,000 ","$650,000"
230,"$148,376 ",20,"$650,000",0.20,"$182,500",Roope Hintz,LW,"$92,500",Dallas Stars 2017-2018 Salary Cap ,"$811,667 ","$395,681"
231,"$6,083,333 ",36,"$7,000,000",9.09,-,Henrik Zetterberg,LW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$6,083,333 ","$7,000,000"
232,"$6,000,000 ",31,"$6,000,000",8.97,-,Mike Green,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
233,"$5,291,667 ",33,"$5,000,000",7.91,-,Jimmy Howard,G,-,Detroit Red Wings 2017-2018 Salary Cap ,"$5,291,667 ","$5,000,000"
234,"$5,250,000 ",33,"$6,000,000",7.84,-,Frans Nielsen,C,-,Detroit Red Wings 2017-2018 Salary Cap ,"$5,250,000 ","$6,000,000"
235,"$5,000,000 ",27,"$5,000,000",7.47,-,Danny DeKeyser,D,"$500,000",Detroit Red Wings 2017-2018 Salary Cap ,"$5,000,000 ","$5,500,000"
236,"$4,750,000 ",28,"$5,250,000",7.10,-,Gustav Nyquist,RW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$4,750,000 ",-
237,"$4,750,000 ",36,"$3,500,000",7.10,-,Niklas Kronwall,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$4,750,000 ","$3,500,000"
238,"$4,250,000 ",30,"$4,500,000",6.35,-,Justin Abdelkader,LW,"$500,000",Detroit Red Wings 2017-2018 Salary Cap ,"$4,250,000 ","$5,000,000"
239,"$4,250,000 ",33,"$4,000,000",6.35,-,Jonathan Ericsson,D,"$250,000",Detroit Red Wings 2017-2018 Salary Cap ,"$4,250,000 ","$4,250,000"
240,"$3,850,000 ",30,"$3,500,000",5.75,-,Darren Helm,C,"$1,000,000",Detroit Red Wings 2017-2018 Salary Cap ,"$3,850,000 ","$4,500,000"
241,"$3,166,667 ",33,"$4,000,000",4.73,-,Trevor Daley,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$3,166,667 ","$4,000,000"
242,"$1,800,000 ",28,"$1,900,000",2.69,-,Luke Glendening,C,"$100,000",Detroit Red Wings 2017-2018 Salary Cap ,"$1,800,000 ","$2,000,000"
243,"$1,261,364 ",23,"$1,387,500",1.88,-,Andreas Athanasiou,C,-,Detroit Red Wings 2017-2018 Salary Cap ,"$1,387,500 ","$1,261,363"
244,"$1,250,000 ",24,"$1,200,000",1.87,-,Xavier Ouellet,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$1,250,000 ","$1,200,000"
245,"$925,000 ",21,"$832,500",1.38,"$650,000",Dylan Larkin,C,"$92,500",Detroit Red Wings 2017-2018 Salary Cap ,"$925,000 ","$925,000"
246,"$863,333 ",23,"$832,500",1.29,-,Anthony Mantha,RW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$863,333 ","$832,500"
247,"$812,500 ",27,"$800,000",1.21,-,Nick Jensen,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$812,500 ","$800,000"
248,"$750,000 ",27,"$700,000",1.12,-,Luke Witkowski,D,-,Detroit Red Wings 2017-2018 Salary Cap ,"$750,000 ","$700,000"
249,"$650,000 ",23,"$650,000",0.97,-,Martin Frk,RW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$650,000 ","$650,000"
250,"$633,146 ",22,"$625,000",0.95,"$207,500",Tyler Bertuzzi,LW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$661,667 ","$594,919"
251,"$383,826 ",32,"$700,000",0.57,-,David Booth,LW,-,Detroit Red Wings 2017-2018 Salary Cap ,"$700,000 ","$383,826"
252,"$8,500,000 ",21,"$9,000,000",13.43,-,Leon Draisaitl,C,-,Edmonton Oilers 2017-2018 Salary Cap ,"$8,500,000 ","$9,000,000"
253,"$6,000,000 ",24,"$6,000,000",9.48,-,Ryan Nugent-Hopkins,C,-,Edmonton Oilers 2017-2018 Salary Cap ,"$6,000,000 ","$6,000,000"
254,"$6,000,000 ",29,"$4,000,000",9.48,-,Milan Lucic,LW,"$4,000,000",Edmonton Oilers 2017-2018 Salary Cap ,"$6,000,000 ","$8,000,000"
255,"$5,500,000 ",31,"$5,500,000",8.69,-,Andrej Sekera,D,-,Edmonton Oilers 2017-2018 Salary Cap ,"$5,500,000 ","$5,500,000"
256,"$4,167,000 ",24,"$3,500,000",6.58,-,Oscar Klefbom,D,-,Edmonton Oilers 2017-2018 Salary Cap ,"$4,167,000 ","$3,500,000"
257,"$4,166,666 ",24,"$4,500,000",6.58,-,Adam Larsson,D,-,Edmonton Oilers 2017-2018 Salary Cap ,"$4,166,666 ","$4,500,000"
258,"$4,166,666 ",30,"$4,150,000",6.58,-,Cameron Talbot,G,-,Edmonton Oilers 2017-2018 Salary Cap ,"$4,166,666 ","$4,150,000"
259,"$4,000,000 ",30,"$3,000,000",6.32,-,Kris Russell,D,"$2,000,000",Edmonton Oilers 2017-2018 Salary Cap ,"$4,000,000 ","$5,000,000"
260,"$2,500,000 ",24,"$3,000,000",3.95,-,Ryan Strome,C,-,Edmonton Oilers 2017-2018 Salary Cap ,"$2,500,000 ","$3,000,000"
261,"$1,950,000 ",26,"$1,850,000",3.08,-,Zack Kassian,RW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$1,950,000 ","$1,850,000"
262,"$1,062,500 ",32,"$1,062,500",1.68,-,Al Montoya,G,-,Edmonton Oilers 2017-2018 Salary Cap ,"$1,062,500 ","$531,216"
263,"$925,000 ",23,"$832,500",1.46,-,Matthew Benning,D,"$92,500",Edmonton Oilers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
264,"$925,000 ",23,"$832,500",1.46,"$425,000",Drake Caggiula,C,"$92,500",Edmonton Oilers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
265,"$925,000 ",20,"$832,500",1.46,"$2,850,000",Connor McDavid,C,"$92,500",Edmonton Oilers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
266,"$900,113 ",23,"$832,500",1.42,"$600,000",Anton Slepyshev,LW,"$92,500",Edmonton Oilers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
267,"$863,333 ",22,"$832,500",1.36,"$850,000",Darnell Nurse,D,-,Edmonton Oilers 2017-2018 Salary Cap ,"$863,333 ",-
268,"$779,520 ",35,"$779,520",1.23,"$200,000",Michael Cammalleri,LW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$779,520 ","$779,520"
269,"$740,977 ",19,"$832,500",1.17,"$2,500,000",Jesse Puljujarvi,RW,"$92,500",Edmonton Oilers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
270,"$700,000 ",28,"$700,000",1.11,-,Yohann Auvitu,D,-,Edmonton Oilers 2017-2018 Salary Cap ,"$700,000 ","$700,000"
271,"$675,000 ",23,"$650,000",1.07,-,Jujhar Khaira,LW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$675,000 ","$650,000"
272,"$650,000 ",24,"$650,000",1.03,-,Pontus Aberg,LW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$650,000 ","$146,790"
273,"$584,700 ",26,"$725,000",0.92,-,Iiro Pakarinen,RW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$725,000 ","$584,700"
274,"$120,416 ",24,"$700,000",0.19,-,Ty Rattie,RW,-,Edmonton Oilers 2017-2018 Salary Cap ,"$700,000 ","$120,416"
275,"$7,500,000 ",21,"$4,000,000",10.93,-,Aaron Ekblad,D,"$5,000,000",Florida Panthers 2017-2018 Salary Cap ,"$7,500,000 ","$9,000,000"
276,"$6,350,000 ",31,"$7,500,000",9.25,-,Keith Yandle,D,-,Florida Panthers 2017-2018 Salary Cap ,"$6,350,000 ","$7,500,000"
277,"$5,900,000 ",24,"$6,200,000",8.60,-,Jonathan Huberdeau,LW,-,Florida Panthers 2017-2018 Salary Cap ,"$5,900,000 ","$6,200,000"
278,"$5,900,000 ",22,"$5,250,000",8.60,-,Aleksander Barkov,C,-,Florida Panthers 2017-2018 Salary Cap ,"$5,900,000 ","$5,250,000"
279,"$4,750,000 ",24,"$4,500,000",6.92,-,Vincent Trocheck,C,-,Florida Panthers 2017-2018 Salary Cap ,"$4,750,000 ","$4,500,000"
280,"$4,533,333 ",38,"$6,714,000",6.61,-,Roberto Luongo,G,-,Florida Panthers 2017-2018 Salary Cap ,"$4,533,333 ","$6,714,000"
281,"$4,100,000 ",25,"$3,850,000",5.98,-,Nick Bjugstad,C,-,Florida Panthers 2017-2018 Salary Cap ,"$4,100,000 ","$3,850,000"
282,"$4,000,000 ",28,"$650,000",5.83,-,Evgeni Dadonov,LW,"$4,000,000",Florida Panthers 2017-2018 Salary Cap ,"$4,000,000 ","$4,650,000"
283,"$3,400,000 ",29,"$3,000,000",4.96,-,James Reimer,G,-,Florida Panthers 2017-2018 Salary Cap ,"$3,400,000 ","$3,000,000"
284,"$3,333,333 ",29,"$3,500,000",4.86,-,Jamie McGinn,LW,-,Florida Panthers 2017-2018 Salary Cap ,"$3,333,333 ","$3,500,000"
285,"$2,733,333 ",25,"$1,950,000",3.98,-,Mark Pysyk,D,-,Florida Panthers 2017-2018 Salary Cap ,"$2,733,333 ","$1,950,000"
286,"$2,500,000 ",36,"$2,500,000",3.64,"$1,250,000",Radim Vrbata,RW,-,Florida Panthers 2017-2018 Salary Cap ,"$2,500,000 ","$2,500,000"
287,"$1,850,000 ",25,"$1,850,000",2.70,-,Alex Petrovic,D,-,Florida Panthers 2017-2018 Salary Cap ,"$1,850,000 ","$1,850,000"
288,"$1,375,000 ",36,"$1,650,000",2.00,-,Derek MacKenzie,C,-,Florida Panthers 2017-2018 Salary Cap ,"$1,375,000 ","$1,650,000"
289,"$950,000 ",28,"$950,000",1.38,-,Colton Sceviour,C,-,Florida Panthers 2017-2018 Salary Cap ,"$950,000 ","$950,000"
290,"$925,000 ",23,"$832,500",1.35,-,Michael Matheson,D,"$92,500",Florida Panthers 2017-2018 Salary Cap ,"$925,000 ","$925,000"
291,"$905,086 ",22,"$832,500",1.32,"$200,000",Ian McCoshen,D,"$92,500",Florida Panthers 2017-2018 Salary Cap ,"$925,000 ","$1,125,000"
292,"$894,167 ",21,"$832,500",1.30,"$212,500",Jared McCann,LW,-,Florida Panthers 2017-2018 Salary Cap ,"$894,167 ","$832,500"
293,"$825,000 ",31,"$800,000",1.20,-,Micheal Haley,C,-,Florida Panthers 2017-2018 Salary Cap ,"$825,000 ","$800,000"
294,"$792,500 ",23,"$842,500",1.15,-,Frank Vatrano,LW,-,Florida Panthers 2017-2018 Salary Cap ,"$792,500 ","$203,850"
295,"$750,000 ",25,"$750,000",1.09,-,Connor Brickley,C,-,Florida Panthers 2017-2018 Salary Cap ,"$750,000 ","$750,000"
296,"$675,000 ",23,"$675,000",0.98,-,MacKenzie Weegar,D,-,Florida Panthers 2017-2018 Salary Cap ,"$675,000 ","$675,000"
297,"$593,600 ",20,"$650,000",0.87,-,Denis Malgin,C,"$65,000",Florida Panthers 2017-2018 Salary Cap ,"$690,000 ","$621,149"
298,"$329,913 ",19,"$700,000",0.48,"$192,500",Maxim Mamin,C,"$32,500",Florida Panthers 2017-2018 Salary Cap ,"$757,500 ","$368,208"
299,"$10,000,000 ",30,"$4,000,000",13.54,-,Anze Kopitar,C,"$9,000,000",Los Angeles Kings 2017-2018 Salary Cap ,"$10,000,000 ","$13,000,000"
300,"$7,000,000 ",27,"$7,600,000",9.48,-,Drew Doughty,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$7,000,000 ","$7,600,000"
301,"$5,875,000 ",32,"$6,500,000",7.95,-,Dustin Brown,RW,-,Los Angeles Kings 2017-2018 Salary Cap ,"$5,875,000 ","$6,500,000"
302,"$5,800,000 ",31,"$7,000,000",7.85,-,Jonathan Quick,G,-,Los Angeles Kings 2017-2018 Salary Cap ,"$5,800,000 ","$7,000,000"
303,"$5,272,727 ",32,"$6,500,000",7.14,-,Jeff Carter,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$5,272,727 ","$6,500,000"
304,"$5,250,000 ",32,"$6,000,000",7.11,-,Dion Phaneuf,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$7,000,000 ","$1,741,932"
305,"$4,600,000 ",25,"$4,050,000",6.23,-,Tyler Toffoli,RW,"$350,000",Los Angeles Kings 2017-2018 Salary Cap ,"$4,600,000 ","$4,400,000"
306,"$4,000,000 ",28,"$4,100,000",5.42,-,Jacob Muzzin,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$4,000,000 ","$4,100,000"
307,"$4,000,000 ",30,"$4,000,000",5.42,-,Alec Martinez,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$4,000,000 ","$4,000,000"
308,"$3,750,000 ",25,"$3,500,000",5.08,-,Tanner Pearson,LW,-,Los Angeles Kings 2017-2018 Salary Cap ,"$3,750,000 ","$3,500,000"
309,"$2,225,000 ",24,"$2,450,000",3.01,-,Tobias Rieder,RW,-,Los Angeles Kings 2017-2018 Salary Cap ,"$2,225,000 ","$605,912"
310,"$2,000,000 ",30,"$2,000,000",2.71,-,Trevor Lewis,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$2,000,000 ","$2,000,000"
311,"$1,650,000 ",32,"$1,650,000",2.23,-,Nate Thompson,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$1,650,000 ","$479,034"
312,"$1,600,000 ",26,"$1,700,000",2.17,-,Kyle Clifford,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$1,600,000 ","$1,700,000"
313,"$925,000 ",23,"$832,500",1.25,-,Alex Iafallo,C,"$92,500",Los Angeles Kings 2017-2018 Salary Cap ,"$925,000 ","$1,017,500"
314,"$894,167 ",21,"$832,500",1.21,-,Adrian Kempe,LW,"$92,500",Los Angeles Kings 2017-2018 Salary Cap ,"$894,167 ","$925,000"
315,"$877,472 ",32,"$1,300,000",1.19,-,Torrey Mitchell,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$1,200,000 ","$950,504"
316,"$850,000 ",26,"$850,000",1.15,-,Christian Folin,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$850,000 ","$850,000"
317,"$677,500 ",26,"$675,000",0.92,-,Andy Andreoff,LW,-,Los Angeles Kings 2017-2018 Salary Cap ,"$677,500 ","$675,000"
318,"$650,000 ",25,"$650,000",0.88,-,Derek Forbort,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$650,000 ","$650,000"
319,"$542,057 ",25,"$832,500",0.73,-,Oscar Fantenberg,D,"$92,500",Los Angeles Kings 2017-2018 Salary Cap ,"$925,000 ","$485,254"
320,"$423,000 ",25,"$874,125",0.57,-,Paul Ladue,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$874,125 ","$423,000"
321,"$389,658 ",21,"$650,000",0.53,"$182,500",Michael Amadio,C,"$92,500",Los Angeles Kings 2017-2018 Salary Cap ,"$717,500 ","$351,069"
322,"$377,460 ",24,"$650,000",0.51,-,Jonny Brodzinski,C,-,Los Angeles Kings 2017-2018 Salary Cap ,"$650,000 ","$377,460"
323,"$356,490 ",25,"$650,000",0.48,-,Kevin Gravel,D,-,Los Angeles Kings 2017-2018 Salary Cap ,"$650,000 ","$356,490"
324,"$164,650 ",25,"$650,000",0.22,-,Jack Campbell,G,-,Los Angeles Kings 2017-2018 Salary Cap ,"$612,500 ","$173,796"
325,"$7,538,462 ",33,"$9,000,000",10.01,-,Zach Parise,LW,-,Minnesota Wild 2017-2018 Salary Cap ,"$7,538,462 ","$9,000,000"
326,"$7,538,462 ",32,"$9,000,000",10.01,-,Ryan Suter,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$7,538,462 ","$9,000,000"
327,"$6,750,000 ",34,"$5,400,000",8.96,-,Mikko Koivu,C,"$3,780,000",Minnesota Wild 2017-2018 Salary Cap ,"$6,750,000 ","$5,400,000"
328,"$5,750,000 ",25,"$5,250,000",7.63,-,Mikael Granlund,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$5,750,000 ","$5,250,000"
329,"$5,250,000 ",25,"$4,600,000",6.97,-,Nino Niederreiter,RW,-,Minnesota Wild 2017-2018 Salary Cap ,"$5,250,000 ","$4,600,000"
330,"$4,600,000 ",27,"$3,650,000",6.11,-,Tyler Ennis,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$4,600,000 ","$3,650,000"
331,"$4,333,333 ",31,"$5,000,000",5.75,-,Devan Dubnyk,G,-,Minnesota Wild 2017-2018 Salary Cap ,"$4,333,333 ","$5,000,000"
332,"$4,166,666 ",24,"$4,500,000",5.53,-,Jonas Brodin,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$4,166,666 ","$4,500,000"
333,"$3,500,000 ",32,"$3,500,000",4.65,-,Eric Staal,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$3,500,000 ","$3,500,000"
334,"$3,200,000 ",25,"$3,500,000",4.25,-,Charlie Coyle,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$3,200,000 ","$3,500,000"
335,"$2,875,000 ",29,"$2,000,000",3.82,-,Marcus Foligno,LW,-,Minnesota Wild 2017-2018 Salary Cap ,"$2,875,000 ","$2,000,000"
336,"$2,550,000 ",23,"$2,750,000",3.38,-,Mathew Dumba,D,-,Minnesota Wild 2017-2018 Salary Cap ,"$2,550,000 ","$2,750,000"
337,"$2,000,000 ",25,"$2,000,000",2.65,-,Jason Zucker,LW,-,Minnesota Wild 2017-2018 Salary Cap ,"$2,000,000 ","$2,000,000"
338,"$1,000,000 ",40,"$1,000,000",1.33,"$700,000",Matt Cullen,C,-,Minnesota Wild 2017-2018 Salary Cap ,"$1,000,000 ","$1,000,000"
339,"$925,000 ",21,"$832,500",1.23,-,Louis Belpedio,D,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$925,000 ","$925,000"
340,"$783,541 ",20,"$832,500",1.04,"$212,500",Joel Eriksson Ek,C,"$92,500",Minnesota Wild 2017-2018 Salary Cap ,"$894,167 ","$925,000"
