,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
353,"$545,000 ",17,"$545,000",0.74,-,Jean-Francois Berube,G,"$20,000",Los Angeles Kings 2011-2012 Salary Cap ,"$545,000 ",-
354,"$531,667 ",22,"$525,000",0.72,-,Jordan Nolan,C,"$15,000",Los Angeles Kings 2011-2012 Salary Cap ,"$531,667 ","$540,000"
355,"$525,000 ",24,"$525,000",0.71,-,Marc-Andre Cliche,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$525,000 ","$525,000"
356,- ,19,-,0.00,-,Tyler Toffoli,RW,"$90,000",Los Angeles Kings 2011-2012 Salary Cap ,- ,"$90,000"
357,"$7,500,000 ",30,"$8,000,000",14.01,-,Dany Heatley,LW,-,Minnesota Wild 2011-2012 Salary Cap ,"$7,500,000 ","$8,000,000"
358,"$6,750,000 ",28,"$5,400,000",12.61,-,Mikko Koivu,C,"$1,890,000",Minnesota Wild 2011-2012 Salary Cap ,"$6,750,000 ","$7,290,000"
359,"$6,000,000 ",33,"$6,000,000",11.21,-,Niklas Backstrom,G,-,Minnesota Wild 2011-2012 Salary Cap ,"$6,000,000 ","$6,000,000"
360,"$4,080,000 ",27,"$4,250,000",7.62,-,Pierre-Marc Bouchard,C,-,Minnesota Wild 2011-2012 Salary Cap ,"$4,080,000 ",-
361,"$4,000,000 ",34,"$4,000,000",7.47,-,Marek Zidlicky,D,-,Minnesota Wild 2011-2012 Salary Cap ,"$4,000,000 ","$4,000,000"
362,"$3,500,000 ",34,"$3,000,000",6.54,-,Matt Cullen,C,"$500,000",Minnesota Wild 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
363,"$3,000,000 ",24,"$2,750,000",5.61,-,Devin Setoguchi,RW,-,Minnesota Wild 2011-2012 Salary Cap ,"$3,000,000 ","$2,750,000"
364,"$1,933,333 ",31,"$2,100,000",3.61,-,Greg Zanon,D,-,Minnesota Wild 2011-2012 Salary Cap ,"$1,933,333 ",-
365,"$1,800,000 ",0,"$1,800,000",3.36,-,Kurtis Foster,D,-,Minnesota Wild 2011-2012 Salary Cap ,"$1,800,000 ",-
366,"$1,400,000 ",23,"$1,500,000",2.62,-,Cal Clutterbuck,RW,-,Minnesota Wild 2011-2012 Salary Cap ,"$1,400,000 ","$1,500,000"
367,"$1,150,000 ",28,"$1,300,000",2.15,-,Kyle Brodziak,RW,-,Minnesota Wild 2011-2012 Salary Cap ,"$1,150,000 ","$1,300,000"
368,"$1,066,667 ",26,"$950,000",1.99,-,Darroll Powe,C,-,Minnesota Wild 2011-2012 Salary Cap ,"$1,066,667 ",-
369,"$900,000 ",21,"$715,000",1.68,-,Matthew Hackett,G,"$90,000",Minnesota Wild 2011-2012 Salary Cap ,"$900,000 ",-
370,"$850,000 ",24,"$610,000",1.59,-,David McIntyre,C,"$85,000",Minnesota Wild 2011-2012 Salary Cap ,"$850,000 ",-
371,"$801,667 ",0,"$525,000",1.50,-,Nick Palmieri,RW,-,Minnesota Wild 2011-2012 Salary Cap ,"$801,667 ",-
372,"$793,333 ",19,-,1.48,-,Johan Larsson,LW,"$90,000",Minnesota Wild 2011-2012 Salary Cap ,"$793,333 ","$270,000"
373,"$750,000 ",27,"$750,000",1.40,-,Josh Harding,G,-,Minnesota Wild 2011-2012 Salary Cap ,"$750,000 ",-
374,"$735,000 ",0,"$735,000",1.37,-,Jarod Palmer,C,-,Minnesota Wild 2011-2012 Salary Cap ,"$735,000 ",-
375,"$715,000 ",25,"$715,000",1.34,-,Nate Prosser,D,-,Minnesota Wild 2011-2012 Salary Cap ,"$715,000 ","$715,000"
376,"$643,333 ",21,"$585,000",1.20,"$202,500",Marco Scandella,D,"$87,500",Minnesota Wild 2011-2012 Salary Cap ,"$643,333 ","$672,500"
377,"$625,000 ",22,"$600,000",1.17,-,Colton Gillies,C,-,Minnesota Wild 2011-2012 Salary Cap ,"$625,000 ",-
378,"$555,000 ",23,"$565,000",1.04,-,Carson McMillan,RW,"$40,000",Minnesota Wild 2011-2012 Salary Cap ,"$555,000 ",-
379,"$550,000 ",26,"$575,000",1.03,-,Clayton Stoner,D,-,Minnesota Wild 2011-2012 Salary Cap ,"$550,000 ","$575,000"
380,"$537,500 ",0,"$550,000",1.00,-,Warren Peters,LW,-,Minnesota Wild 2011-2012 Salary Cap ,"$537,500 ",-
381,"$537,500 ",0,"$550,000",1.00,-,Chad Rau,C,"$25,000",Minnesota Wild 2011-2012 Salary Cap ,"$537,500 ",-
382,"$526,667 ",21,"$525,000",0.98,-,Jared Spurgeon,D,"$10,000",Minnesota Wild 2011-2012 Salary Cap ,"$526,667 ","$535,000"
383,"$512,500 ",0,"$525,000",0.96,-,Matt Kassian,LW,-,Minnesota Wild 2011-2012 Salary Cap ,"$512,500 ",-
384,"$7,357,143 ",31,"$7,500,000",13.39,-,Scott Gomez,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$7,357,143 ","$7,500,000"
385,"$5,750,000 ",32,"$5,750,000",10.46,-,Andrei Markov,D,-,Montreal Canadiens 2011-2012 Salary Cap ,"$5,750,000 ","$5,750,000"
386,"$5,000,000 ",32,"$5,000,000",9.10,-,Brian Gionta,RW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$5,000,000 ","$5,000,000"
387,"$5,000,000 ",28,"$5,000,000",9.10,-,Tomas Plekanec,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$5,000,000 ","$5,000,000"
388,"$4,500,000 ",32,"$3,000,000",8.19,-,Erik Cole,RW,"$3,000,000",Montreal Canadiens 2011-2012 Salary Cap ,"$4,500,000 ","$6,000,000"
389,"$3,333,333 ",29,"$4,000,000",6.06,-,Rene Bourque,LW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$3,333,333 ","$4,000,000"
390,"$2,750,000 ",24,"$3,000,000",5.00,-,Carey Price,G,-,Montreal Canadiens 2011-2012 Salary Cap ,"$2,750,000 ","$3,000,000"
391,"$2,500,000 ",27,"$2,500,000",4.55,-,Josh Gorges,D,-,Montreal Canadiens 2011-2012 Salary Cap ,"$2,500,000 ","$2,500,000"
392,"$1,750,000 ",0,"$1,750,000",3.18,-,Chris Campoli,D,-,Montreal Canadiens 2011-2012 Salary Cap ,"$1,750,000 ",-
393,"$1,625,000 ",22,"$1,500,000",2.96,-,Max Pacioretty,LW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$1,625,000 ","$1,500,000"
394,"$1,500,000 ",29,"$1,500,000",2.73,-,Travis Moen,LW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$1,500,000 ","$1,500,000"
395,"$1,170,000 ",20,"$900,000",2.13,-,Louis Leblanc,C,"$90,000",Montreal Canadiens 2011-2012 Salary Cap ,"$1,170,000 ",-
396,"$1,150,000 ",29,"$1,100,000",2.09,-,Peter Budaj,G,-,Montreal Canadiens 2011-2012 Salary Cap ,"$1,150,000 ",-
397,"$1,112,500 ",19,"$900,000",2.02,-,Jarred Tinordi,D,"$90,000",Montreal Canadiens 2011-2012 Salary Cap ,"$1,112,500 ",-
398,"$984,200 ",25,"$688,940",1.79,-,Alexei Emelin,D,"$295,260",Montreal Canadiens 2011-2012 Salary Cap ,"$984,200 ","$1,013,726"
399,"$900,000 ",0,"$640,000",1.64,-,Brendon Nash,D,"$90,000",Montreal Canadiens 2011-2012 Salary Cap ,"$900,000 ",-
400,"$883,333 ",22,"$787,500",1.61,-,Aaron Palushaj,RW,"$87,500",Montreal Canadiens 2011-2012 Salary Cap ,"$883,333 ",-
401,"$875,000 ",22,"$787,500",1.59,-,P.K. Subban,D,"$87,500",Montreal Canadiens 2011-2012 Salary Cap ,"$875,000 ","$875,000"
402,"$850,000 ",23,"$800,000",1.55,-,Yannick Weber,D,-,Montreal Canadiens 2011-2012 Salary Cap ,"$850,000 ","$800,000"
403,"$850,000 ",25,"$750,000",1.55,-,David Desharnais,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$850,000 ","$750,000"
404,"$845,333 ",22,"$787,500",1.54,"$400,000",Lars Eller,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$845,333 ","$787,500"
405,"$700,000 ",0,"$700,000",1.27,-,Mathieu Darche,LW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$700,000 ",-
406,"$625,000 ",23,"$625,000",1.14,-,Ryan White,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$625,000 ","$625,000"
407,"$615,000 ",24,"$615,000",1.12,-,Mike Blunden,RW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$615,000 ",-
408,"$608,333 ",0,"$650,000",1.11,-,Peter Delmas,G,"$61,100",Montreal Canadiens 2011-2012 Salary Cap ,"$608,333 ",-
409,"$605,000 ",25,"$605,000",1.10,-,Frederic St. Denis,D,-,Montreal Canadiens 2011-2012 Salary Cap ,"$605,000 ",-
410,"$575,000 ",27,"$600,000",1.05,-,Brad Staubitz,RW,-,Montreal Canadiens 2011-2012 Salary Cap ,"$575,000 ",-
411,"$550,000 ",0,"$550,000",1.00,-,Petteri Nokelainen,C,-,Montreal Canadiens 2011-2012 Salary Cap ,"$550,000 ",-
412,- ,19,-,0.00,-,Michael Bournival,LW,"$90,000",Montreal Canadiens 2011-2012 Salary Cap ,- ,-
413,- ,19,-,0.00,-,Brendan Gallagher,RW,"$90,000",Montreal Canadiens 2011-2012 Salary Cap ,- ,"$90,000"
414,"$7,500,000 ",26,"$7,500,000",11.93,-,Shea Weber,D,-,Nashville Predators 2011-2012 Salary Cap ,"$7,500,000 ","$7,500,000"
415,"$4,500,000 ",30,"$6,000,000",7.16,-,Martin Erat,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$4,500,000 ","$6,000,000"
416,"$4,500,000 ",31,"$4,500,000",7.16,-,David Legwand,C,-,Nashville Predators 2011-2012 Salary Cap ,"$4,500,000 ","$4,500,000"
417,"$4,200,000 ",31,"$4,000,000",6.68,-,Mike Fisher,C,-,Nashville Predators 2011-2012 Salary Cap ,"$4,200,000 ","$4,000,000"
418,"$3,500,000 ",26,"$3,500,000",5.57,-,Ryan Suter,D,-,Nashville Predators 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
419,"$3,400,000 ",28,"$4,000,000",5.41,-,Pekka Rinne,G,-,Nashville Predators 2011-2012 Salary Cap ,"$3,400,000 ","$4,000,000"
420,"$3,250,000 ",0,"$3,250,000",5.17,-,Andrei Kostitsyn,LW,-,Nashville Predators 2011-2012 Salary Cap ,"$3,250,000 ",-
421,"$3,083,333 ",24,"$3,000,000",4.90,-,Patric Hornqvist,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$3,083,333 ","$3,000,000"
422,"$2,747,321 ",0,"$692,500",4.37,-,Jack Maclellan,LW,"$92,500",Nashville Predators 2011-2012 Salary Cap ,"$2,747,321 ",-
423,"$2,500,000 ",0,"$2,500,000",3.98,-,Sergei Kostitsyn,LW,-,Nashville Predators 2011-2012 Salary Cap ,"$2,500,000 ",-
424,"$2,250,000 ",36,"$2,250,000",3.58,-,Hal Gill,D,-,Nashville Predators 2011-2012 Salary Cap ,"$2,250,000 ",-
425,"$1,350,000 ",35,"$1,500,000",2.15,-,Francis Bouillon,D,-,Nashville Predators 2011-2012 Salary Cap ,"$1,350,000 ",-
426,"$1,350,000 ",26,"$1,350,000",2.15,-,Kevin Klein,D,-,Nashville Predators 2011-2012 Salary Cap ,"$1,350,000 ","$1,350,000"
427,"$1,250,000 ",28,"$1,350,000",1.99,-,Jordin Tootoo,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$1,250,000 ","$1,350,000"
428,"$1,141,667 ",19,-,1.82,-,Austin Watson,LW,"$90,000",Nashville Predators 2011-2012 Salary Cap ,"$1,141,667 ","$90,000"
429,"$1,062,500 ",0,"$850,000",1.69,-,Blake Geoffrion,LW,"$85,000",Nashville Predators 2011-2012 Salary Cap ,"$1,062,500 ",-
430,"$1,050,000 ",25,"$1,050,000",1.67,-,Cal O'Reilly,C,-,Nashville Predators 2011-2012 Salary Cap ,"$1,050,000 ",-
431,"$1,050,000 ",23,"$1,000,000",1.67,-,Nick Spaling,LW,-,Nashville Predators 2011-2012 Salary Cap ,"$1,050,000 ","$1,000,000"
432,"$941,667 ",22,"$787,500",1.50,-,Jonathon Blum,D,-,Nashville Predators 2011-2012 Salary Cap ,"$941,667 ",-
433,"$918,578 ",25,"$984,200",1.46,-,Alexander Radulov,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$918,578 ",-
434,"$875,000 ",21,"$787,500",1.39,"$125,000",Roman Josi,D,"$87,500",Nashville Predators 2011-2012 Salary Cap ,"$875,000 ","$875,000"
435,"$875,000 ",21,"$787,500",1.39,"$850,000",Colin Wilson,C,"$87,500",Nashville Predators 2011-2012 Salary Cap ,"$875,000 ","$875,000"
436,"$845,833 ",22,"$600,000",1.35,-,Jeremy Smith,G,-,Nashville Predators 2011-2012 Salary Cap ,"$845,833 ",-
437,"$840,000 ",20,"$810,000",1.34,"$600,000",Ryan Ellis,D,"$90,000",Nashville Predators 2011-2012 Salary Cap ,"$840,000 ","$900,000"
438,"$800,000 ",24,"$800,000",1.27,-,Cody Franson,D,-,Nashville Predators 2011-2012 Salary Cap ,"$800,000 ","$800,000"
439,"$725,000 ",0,"$750,000",1.15,-,Brandon Yip,LW,-,Nashville Predators 2011-2012 Salary Cap ,"$725,000 ",-
440,"$715,000 ",22,"$600,000",1.14,"$210,000",Craig Smith,C,"$90,000",Nashville Predators 2011-2012 Salary Cap ,"$715,000 ","$780,000"
441,"$712,500 ",23,"$600,000",1.13,-,Matt Halischuk,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$712,500 ","$600,000"
442,"$660,000 ",20,"$600,000",1.05,-,Taylor Beck,RW,"$90,000",Nashville Predators 2011-2012 Salary Cap ,"$660,000 ","$690,000"
443,"$650,000 ",25,"$650,000",1.03,-,Jack Hillen,D,-,Nashville Predators 2011-2012 Salary Cap ,"$650,000 ","$650,000"
444,"$618,333 ",21,"$550,000",0.98,-,Gabriel Bourque,LW,"$60,000",Nashville Predators 2011-2012 Salary Cap ,"$618,333 ","$610,000"
445,"$600,000 ",30,"$600,000",0.95,-,Brian McGrattan,RW,-,Nashville Predators 2011-2012 Salary Cap ,"$600,000 ","$600,000"
446,"$550,000 ",25,"$550,000",0.87,-,Chris Mueller,C,-,Nashville Predators 2011-2012 Salary Cap ,"$550,000 ",-
447,"$6,666,667 ",28,"$6,000,000",10.09,-,Ilya Kovalchuk,LW,-,New Jersey Devils 2011-2012 Salary Cap ,"$6,666,667 ",-
448,"$6,000,000 ",27,"$6,000,000",9.08,-,Zach Parise,LW,-,New Jersey Devils 2011-2012 Salary Cap ,"$6,000,000 ","$6,000,000"
449,"$6,000,000 ",35,"$5,000,000",9.08,-,Patrik Elias,C,-,New Jersey Devils 2011-2012 Salary Cap ,"$6,000,000 ","$5,000,000"
450,"$5,200,000 ",39,"$5,200,000",7.87,-,Martin Brodeur,G,-,New Jersey Devils 2011-2012 Salary Cap ,"$5,200,000 ",-
451,"$4,250,000 ",29,"$4,250,000",6.43,-,Anton Volchenkov,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$4,250,000 ","$4,250,000"
452,"$3,887,500 ",26,"$4,500,000",5.88,-,Travis Zajac,C,-,New Jersey Devils 2011-2012 Salary Cap ,"$3,887,500 ","$4,500,000"
453,"$3,400,000 ",33,"$3,400,000",5.15,-,Dainius Zubrus,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$3,400,000 ","$3,400,000"
454,"$3,375,000 ",32,"$3,250,000",5.11,-,Henrik Tallinder,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$3,375,000 ",-
455,"$3,000,000 ",28,"$2,500,000",4.54,-,Andy Greene,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$3,000,000 ","$2,500,000"
456,"$2,900,000 ",35,"$2,900,000",4.39,-,Bryce Salvador,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$2,900,000 ","$2,900,000"
457,"$2,666,667 ",27,"$3,000,000",4.04,-,David Clarkson,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$2,666,667 ","$3,000,000"
458,"$1,500,000 ",31,"$1,500,000",2.27,-,Alexei Ponikarovsky,LW,-,New Jersey Devils 2011-2012 Salary Cap ,"$1,500,000 ",-
459,"$1,250,000 ",0,"$1,250,000",1.89,-,Johan Hedberg,G,-,New Jersey Devils 2011-2012 Salary Cap ,"$1,250,000 ",-
460,"$925,000 ",18,"$832,500",1.40,-,Adam Larsson,D,"$92,500",New Jersey Devils 2011-2012 Salary Cap ,"$925,000 ","$925,000"
461,"$900,000 ",20,"$810,000",1.36,-,Jacob Josefson,C,"$90,000",New Jersey Devils 2011-2012 Salary Cap ,"$900,000 ","$900,000"
462,"$875,000 ",0,"$875,000",1.32,-,Mattias Tedenby,LW,"$87,500",New Jersey Devils 2011-2012 Salary Cap ,"$875,000 ",-
463,"$856,667 ",20,"$615,000",1.30,-,Alexander Urbom,D,"$90,000",New Jersey Devils 2011-2012 Salary Cap ,"$856,667 ",-
464,"$700,000 ",23,"$595,000",1.06,-,Mike Sislo,RW,"$70,000",New Jersey Devils 2011-2012 Salary Cap ,"$700,000 ",-
465,"$662,500 ",35,"$575,000",1.00,-,Eric Boulton,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$662,500 ","$575,000"
466,"$660,000 ",23,"$660,000",1.00,-,Matthew Corrente,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$660,000 ",-
467,"$660,000 ",20,"$550,000",1.00,"$260,000",Eric Gelinas,D,"$90,000",New Jersey Devils 2011-2012 Salary Cap ,"$660,000 ","$640,000"
468,"$650,000 ",0,"$650,000",0.98,-,Petr Sykora,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$650,000 ",-
469,"$575,000 ",21,"$525,000",0.87,"$287,500",Adam Henrique,C,"$87,500",New Jersey Devils 2011-2012 Salary Cap ,"$575,000 ","$612,500"
470,"$550,000 ",25,"$550,000",0.83,-,Mark Fraser,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$550,000 ","$550,000"
471,"$550,000 ",28,"$550,000",0.83,-,Peter Harrold,D,-,New Jersey Devils 2011-2012 Salary Cap ,"$550,000 ","$550,000"
472,"$542,500 ",24,"$500,000",0.82,-,Mark Fayne,D,"$30,000",New Jersey Devils 2011-2012 Salary Cap ,"$542,500 ","$530,000"
473,"$536,667 ",21,"$545,000",0.81,-,Harry Young,D,"$20,000",New Jersey Devils 2011-2012 Salary Cap ,"$536,667 ",-
474,"$525,000 ",28,"$525,000",0.79,-,Matt Anderson,C,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ",-
475,"$525,000 ",26,"$525,000",0.79,-,Steve Bernier,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ","$525,000"
476,"$525,000 ",0,"$525,000",0.79,-,Jeff Frazee,G,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ",-
477,"$525,000 ",0,"$525,000",0.79,-,Cam Janssen,RW,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ",-
478,"$525,000 ",0,"$525,000",0.79,-,Tim Sestito,LW,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ",-
479,"$525,000 ",29,"$525,000",0.79,-,Stephane Veilleux,LW,-,New Jersey Devils 2011-2012 Salary Cap ,"$525,000 ","$525,000"
480,"$512,500 ",27,"$525,000",0.78,-,Stephen Gionta,C,-,New Jersey Devils 2011-2012 Salary Cap ,"$512,500 ","$525,000"
481,"$4,500,000 ",0,"$4,500,000",10.03,-,Rick DiPietro,G,-,New York Islanders 2011-2012 Salary Cap ,"$4,500,000 ",-
482,"$4,100,000 ",33,"$4,100,000",9.14,-,Mark Streit,D,-,New York Islanders 2011-2012 Salary Cap ,"$4,100,000 ","$4,100,000"
483,"$3,133,333 ",27,"$2,500,000",6.98,-,Matt Moulson,LW,-,New York Islanders 2011-2012 Salary Cap ,"$3,133,333 ","$2,500,000"
484,"$3,000,000 ",23,"$1,000,000",6.69,-,Michael Grabner,RW,-,New York Islanders 2011-2012 Salary Cap ,"$3,000,000 ","$1,000,000"
485,"$2,800,000 ",23,"$1,000,000",6.24,-,Kyle Okposo,RW,-,New York Islanders 2011-2012 Salary Cap ,"$2,800,000 ","$1,000,000"
486,"$2,500,000 ",34,"$3,000,000",5.57,-,Mark Eaton,D,-,New York Islanders 2011-2012 Salary Cap ,"$2,500,000 ",-
487,"$2,500,000 ",25,"$2,500,000",5.57,-,Blake Comeau,LW,-,New York Islanders 2011-2012 Salary Cap ,"$2,500,000 ","$2,500,000"
488,"$1,600,000 ",0,"$1,600,000",3.57,-,Milan Jurcina,D,-,New York Islanders 2011-2012 Salary Cap ,"$1,600,000 ",-
489,"$1,600,000 ",0,"$800,000",3.57,-,Steve Staios,D,-,New York Islanders 2011-2012 Salary Cap ,"$1,600,000 ",-
490,"$1,400,000 ",36,"$600,000",3.12,-,Jay Pandolfo,LW,-,New York Islanders 2011-2012 Salary Cap ,"$1,400,000 ",-
491,"$1,350,000 ",0,"$1,300,000",3.01,-,Marty Reasoner,C,-,New York Islanders 2011-2012 Salary Cap ,"$1,350,000 ",-
492,"$1,250,000 ",28,"$1,250,000",2.79,-,Pierre-Alexandre Parenteau,RW,-,New York Islanders 2011-2012 Salary Cap ,"$1,250,000 ","$1,250,000"
493,"$1,050,000 ",21,"$800,000",2.34,-,Josh Bailey,LW,-,New York Islanders 2011-2012 Salary Cap ,"$1,050,000 ","$800,000"
494,"$900,000 ",21,"$810,000",2.01,"$2,850,000",John Tavares,C,"$90,000",New York Islanders 2011-2012 Salary Cap ,"$900,000 ","$900,000"
495,"$900,000 ",0,-,2.01,-,Kirill Kabanov,LW,"$10,000",New York Islanders 2011-2012 Salary Cap ,"$900,000 ",-
496,"$891,667 ",22,"$637,500",1.99,-,David Ullstrom,LW,"$87,500",New York Islanders 2011-2012 Salary Cap ,"$891,667 ",-
497,"$875,000 ",21,"$787,500",1.95,-,Travis Hamonic,D,"$87,500",New York Islanders 2011-2012 Salary Cap ,"$875,000 ","$875,000"
498,"$875,000 ",21,"$712,500",1.95,-,Aaron Ness,D,"$87,500",New York Islanders 2011-2012 Salary Cap ,"$875,000 ",-
499,"$793,333 ",20,"$600,000",1.77,"$210,000",Casey Cizikas,C,"$90,000",New York Islanders 2011-2012 Salary Cap ,"$793,333 ","$690,000"
500,"$700,000 ",27,"$700,000",1.56,-,Tim  Wallace,C,-,New York Islanders 2011-2012 Salary Cap ,"$700,000 ",-
501,"$635,250 ",27,"$635,250",1.42,-,Dylan Reese,D,-,New York Islanders 2011-2012 Salary Cap ,"$635,250 ","$635,250"
502,"$631,666 ",22,"$550,000",1.41,"$237,500",Matt Martin,LW,"$65,000",New York Islanders 2011-2012 Salary Cap ,"$631,666 ","$615,000"
503,"$601,000 ",26,"$601,000",1.34,-,Al Montoya,G,-,New York Islanders 2011-2012 Salary Cap ,"$601,000 ","$601,000"
504,"$570,000 ",36,"$570,000",1.27,-,Evgeni Nabokov,G,-,New York Islanders 2011-2012 Salary Cap ,"$570,000 ",-
505,"$550,000 ",25,"$550,000",1.23,-,Micheal Haley,C,-,New York Islanders 2011-2012 Salary Cap ,"$550,000 ",-
506,"$550,000 ",25,"$550,000",1.23,-,Andrew MacDonald,D,-,New York Islanders 2011-2012 Salary Cap ,"$550,000 ","$550,000"
507,"$525,000 ",27,"$550,000",1.17,-,Frans Nielsen,C,-,New York Islanders 2011-2012 Salary Cap ,"$525,000 ","$550,000"
508,"$525,000 ",25,"$525,000",1.17,-,Sean Backman,RW,-,New York Islanders 2011-2012 Salary Cap ,"$525,000 ",-
509,"$525,000 ",0,"$525,000",1.17,-,John Grahame,G,-,New York Islanders 2011-2012 Salary Cap ,"$525,000 ",-
510,- ,18,-,0.00,-,Ryan Strome,C,"$92,500",New York Islanders 2011-2012 Salary Cap ,- ,"$92,500"
511,"$7,500,000 ",29,"$7,500,000",9.80,-,Marian Gaborik,RW,-,New York Rangers 2011-2012 Salary Cap ,"$7,500,000 ","$7,500,000"
512,"$6,875,000 ",29,"$6,875,000",8.99,-,Henrik Lundqvist,G,-,New York Rangers 2011-2012 Salary Cap ,"$6,875,000 ","$6,875,000"
513,"$6,666,667 ",31,"$2,000,000",8.71,-,Brad Richards,C,"$10,000,000",New York Rangers 2011-2012 Salary Cap ,"$6,666,667 ","$12,000,000"
514,"$6,500,000 ",34,"$6,500,000",8.50,-,Wade Redden,D,-,New York Rangers 2011-2012 Salary Cap ,"$6,500,000 ",-
515,"$4,275,000 ",26,"$3,750,000",5.59,-,Ryan Callahan,RW,"$250,000",New York Rangers 2011-2012 Salary Cap ,"$4,275,000 ","$4,000,000"
516,"$4,200,000 ",25,"$3,250,000",5.49,-,Brandon Dubinsky,C,"$500,000",New York Rangers 2011-2012 Salary Cap ,"$4,200,000 ","$3,750,000"
517,"$3,975,000 ",24,"$3,675,000",5.20,-,Marc Staal,D,-,New York Rangers 2011-2012 Salary Cap ,"$3,975,000 ","$3,675,000"
518,"$3,875,000 ",0,"$4,000,000",5.06,-,Sean Avery,LW,-,New York Rangers 2011-2012 Salary Cap ,"$3,875,000 ",-
519,"$3,325,000 ",27,"$3,400,000",4.35,-,Dan Girardi,D,-,New York Rangers 2011-2012 Salary Cap ,"$3,325,000 ","$3,400,000"
520,"$1,875,000 ",23,"$1,875,000",2.45,-,Artem Anisimov,C,-,New York Rangers 2011-2012 Salary Cap ,"$1,875,000 ","$1,875,000"
521,"$1,700,000 ",26,"$1,600,000",2.22,-,Brian Boyle,C,-,New York Rangers 2011-2012 Salary Cap ,"$1,700,000 ","$1,600,000"
522,"$1,500,000 ",31,"$1,700,000",1.96,-,Mike Rupp,C,"$50,000",New York Rangers 2011-2012 Salary Cap ,"$1,500,000 ",-
523,"$1,400,000 ",32,"$1,400,000",1.83,-,Ruslan Fedotenko,LW,-,New York Rangers 2011-2012 Salary Cap ,"$1,400,000 ",-
524,"$1,325,000 ",19,-,1.73,-,Dylan McIlrath,D,"$90,000",New York Rangers 2011-2012 Salary Cap ,"$1,325,000 ",-
525,"$1,250,000 ",24,"$1,250,000",1.63,-,Mike Sauer,D,-,New York Rangers 2011-2012 Salary Cap ,"$1,250,000 ",-
526,"$925,000 ",0,"$925,000",1.21,-,Erik Christensen,C,-,New York Rangers 2011-2012 Salary Cap ,"$925,000 ",-
527,"$900,000 ",25,"$900,000",1.18,-,Anton Stralman,D,-,New York Rangers 2011-2012 Salary Cap ,"$900,000 ","$900,000"
528,"$900,000 ",24,"$810,000",1.18,"$850,000",Mats Zuccarello-Aasen,RW,"$90,000",New York Rangers 2011-2012 Salary Cap ,"$900,000 ","$900,000"
529,"$875,000 ",34,"$800,000",1.14,-,Martin Biron,G,-,New York Rangers 2011-2012 Salary Cap ,"$875,000 ",-
530,"$875,000 ",21,"$787,500",1.14,"$212,500",Michael Del Zotto,D,"$87,500",New York Rangers 2011-2012 Salary Cap ,"$875,000 ","$875,000"
531,"$875,000 ",22,"$787,500",1.14,"$425,000",Ryan McDonagh,D,"$87,500",New York Rangers 2011-2012 Salary Cap ,"$875,000 ","$787,500"
532,"$820,333 ",21,"$800,000",1.07,-,Derek Stepan,C,"$87,500",New York Rangers 2011-2012 Salary Cap ,"$820,333 ","$887,500"
533,"$808,333 ",19,-,1.06,-,Christian Thomas,RW,"$90,000",New York Rangers 2011-2012 Salary Cap ,"$808,333 ","$90,000"
534,"$800,000 ",27,"$800,000",1.05,-,Steve Eminger,D,-,New York Rangers 2011-2012 Salary Cap ,"$800,000 ",-
