,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
272,25,0,-0.1,0.0,1.0,20.0,39.4,13.0,0,2,7,0,0,-0.2,0,Pascal Pelletier,-4,-0.3,0,LW,0.0,0,0.0,0,0.0,7,Chicago Blackhawks,64,9:08,2009
273,32,32,1.5,23.0,31.0,88.0,45.0,72.0,16,30,82,27,2,4.3,16,Milan Hejduk,-19,5.8,59,RW,9.0,10,0.0,1,12.8,211,Colorado Avalanche,1634,19:56,2009
274,32,33,1.5,23.0,31.0,85.0,51.1,89.0,15,46,77,26,3,4.4,62,Ryan Smyth,-15,6.0,59,LW,10.0,10,0.0,1,10.1,257,Colorado Avalanche,1562,20:17,2009
275,22,28,1.4,19.0,41.0,267.0,48.2,248.0,11,55,78,14,3,1.7,28,Wojtek Wolski,-13,3.2,42,LW,9.0,2,0.0,1,8.3,169,Colorado Avalanche,1434,18:23,2009
276,28,27,2.8,12.0,106.0,0.0,,0.0,6,58,75,12,1,3.4,31,John-Michael Liles,-19,6.2,39,D,15.0,6,0.0,0,8.2,146,Colorado Avalanche,1616,21:33,2009
277,23,25,0.9,13.0,37.0,410.0,51.8,440.0,4,19,45,11,2,2.2,22,Paul Stastny,-9,3.1,36,C,12.0,7,0.0,0,9.3,118,Colorado Avalanche,956,21:14,2009
278,26,20,1.0,13.0,21.0,3.0,0.0,0.0,8,37,69,14,1,2.4,34,Marek Svatos,-6,3.4,34,RW,7.0,6,0.0,0,10.0,140,Colorado Avalanche,904,13:06,2009
279,29,17,0.7,16.0,15.0,389.0,46.0,332.0,3,6,71,5,1,0.1,14,Tyler Arnason,-16,0.8,22,C,1.0,2,0.0,0,4.6,108,Colorado Avalanche,945,13:19,2009
280,23,17,0.8,12.0,22.0,269.0,47.3,241.0,3,14,61,4,0,0.4,14,T.J. Hensick,-7,1.2,21,C,5.0,1,0.0,0,3.4,116,Colorado Avalanche,787,12:54,2009
281,34,17,3.6,11.0,143.0,0.0,,0.0,3,107,70,4,0,0.9,72,Ruslan Salei,-4,4.5,21,D,6.0,1,0.0,0,4.3,93,Colorado Avalanche,1477,21:06,2009
282,24,5,0.8,5.0,32.0,3.0,40.0,2.0,15,194,79,15,3,1.0,162,Cody McLeod,-11,1.9,20,LW,0.0,0,0.0,0,12.7,118,Colorado Avalanche,915,11:35,2009
283,28,14,2.3,10.0,80.0,0.0,,0.0,5,45,64,6,1,1.3,18,Jordan Leopold,-10,3.6,20,D,3.0,1,1.0,0,7.3,82,Colorado Avalanche,1162,18:10,2009
284,21,8,0.2,5.0,8.0,14.0,33.3,7.0,9,80,53,11,1,1.3,54,Chris Stewart,-18,1.4,19,RW,3.0,1,0.0,1,11.2,98,Colorado Avalanche,653,12:20,2009
285,35,12,1.4,11.0,69.0,250.0,43.9,196.0,7,103,74,7,0,-0.2,163,Ian Laperriere,0,1.2,19,RW,0.0,0,1.0,0,11.5,61,Colorado Avalanche,1024,13:50,2009
286,33,8,0.7,5.0,21.0,20.0,42.9,15.0,6,102,63,8,1,0.0,67,Darcy Tucker,-13,0.7,16,RW,3.0,2,0.0,0,8.5,94,Colorado Avalanche,889,14:07,2009
287,24,5,0.4,4.0,13.0,4.0,50.0,4.0,7,54,40,8,1,0.7,8,David Jones,-8,1.1,13,RW,1.0,1,0.0,0,17.0,47,Colorado Avalanche,509,12:44,2009
288,30,7,1.0,7.0,32.0,269.0,51.5,286.0,5,88,50,5,1,0.0,30,Ben Guite,2,0.9,12,RW,0.0,0,0.0,0,7.9,63,Colorado Avalanche,636,12:43,2009
289,32,10,3.2,8.0,238.0,0.0,,0.0,2,73,76,2,1,-0.5,32,Brett Clark,-16,2.7,12,D,2.0,0,0.0,0,2.1,97,Colorado Avalanche,1697,22:20,2009
290,39,10,0.1,4.0,5.0,99.0,54.2,117.0,2,7,15,2,0,0.7,6,Joe Sakic,-6,0.8,12,C,6.0,0,0.0,0,4.3,46,Colorado Avalanche,272,18:07,2009
291,25,11,0.5,10.0,20.0,69.0,35.5,38.0,1,115,55,1,0,-0.2,92,Cody McCormick,-5,0.4,12,C,0.0,0,1.0,0,1.5,66,Colorado Avalanche,528,9:36,2009
292,30,9,3.1,9.0,162.0,1.0,0.0,0.0,1,56,81,1,0,-1.0,26,Scott Hannan,-21,2.1,10,D,0.0,0,0.0,0,1.4,70,Colorado Avalanche,1812,22:22,2009
293,37,6,1.2,6.0,77.0,0.0,,0.0,1,54,42,1,1,-0.1,30,Adam Foote,-12,1.1,7,D,0.0,0,0.0,0,5.3,19,Colorado Avalanche,826,19:41,2009
294,20,1,0.1,1.0,9.0,77.0,42.1,56.0,3,11,11,3,0,0.2,6,T.J. Galiardi,-4,0.3,4,LW,0.0,0,0.0,0,21.4,14,Colorado Avalanche,180,16:21,2009
295,32,2,1.5,2.0,29.0,0.0,,0.0,2,12,37,2,0,0.0,8,Daniel Tjarnqvist,1,1.5,4,D,0.0,0,0.0,0,10.5,19,Colorado Avalanche,542,14:40,2009
296,30,3,0.4,3.0,21.0,59.0,33.7,30.0,1,36,42,1,0,-0.9,14,Brian Willsie,-6,-0.5,4,RW,0.0,0,0.0,0,1.7,59,Colorado Avalanche,495,11:47,2009
297,26,1,0.0,,0.0,0.0,,0.0,0,1,56,0,0,0.0,0,Peter Budaj,0,7.6,1,G,,0,,0,,0,Colorado Avalanche,3232,57:43,2009
298,22,1,0.3,0.0,8.0,0.0,,0.0,0,2,6,0,0,0.0,0,Ray Macias,0,0.3,1,D,1.0,0,0.0,0,0.0,4,Colorado Avalanche,108,17:59,2009
299,22,0,0.0,0.0,3.0,0.0,,0.0,0,2,6,0,0,-0.1,0,Kyle Cumiskey,-2,-0.1,0,D,0.0,0,0.0,0,0.0,2,Colorado Avalanche,51,8:32,2009
300,23,0,0.1,0.0,1.0,24.0,52.0,26.0,0,4,8,0,0,-0.2,4,Philippe Dupuis,-1,-0.2,0,C,0.0,0,0.0,0,0.0,11,Colorado Avalanche,76,9:34,2009
301,28,0,0.0,0.0,0.0,0.0,,0.0,0,6,2,0,0,0.0,0,Chris Durno,0,0.0,0,LW,0.0,0,0.0,0,0.0,3,Colorado Avalanche,12,6:02,2009
302,27,0,0.1,0.0,1.0,1.0,0.0,0.0,0,8,4,0,0,-0.1,13,Matt Hendricks,1,0.0,0,C,0.0,0,0.0,0,0.0,5,Colorado Avalanche,34,8:30,2009
303,30,0,0.0,0.0,0.0,0.0,,0.0,0,3,3,0,0,-0.1,2,Per Ledin,-1,-0.1,0,LW,0.0,0,0.0,0,0.0,2,Colorado Avalanche,30,9:56,2009
304,27,0,0.3,0.0,8.0,0.0,,0.0,0,6,5,0,0,-0.1,0,Aaron MacKenzie,1,0.2,0,D,0.0,0,0.0,0,0.0,3,Colorado Avalanche,73,14:38,2009
305,29,0,0.0,0.0,0.0,0.0,,0.0,0,1,5,0,0,-0.1,0,Lawrence Nycholat,-2,-0.1,0,D,0.0,0,0.0,0,0.0,1,Colorado Avalanche,53,10:33,2009
306,22,0,-0.1,0.0,3.0,0.0,,0.0,0,5,3,0,0,0.0,4,Wes O'Neill,-2,-0.1,0,D,0.0,0,0.0,0,0.0,1,Colorado Avalanche,33,10:52,2009
307,23,0,0.1,0.0,13.0,0.0,,0.0,0,2,11,0,0,-0.2,2,Derek Peltier,-4,-0.1,0,D,0.0,0,0.0,0,0.0,7,Colorado Avalanche,146,13:15,2009
308,28,0,0.0,,0.0,0.0,,0.0,0,0,31,0,0,0.0,2,Andrew Raycroft,0,3.5,0,G,,0,,0,,0,Colorado Avalanche,1722,55:34,2009
309,22,0,0.2,0.0,17.0,0.0,,0.0,0,20,12,0,0,-0.3,8,Mike Vernace,-5,-0.1,0,D,0.0,0,0.0,0,0.0,9,Colorado Avalanche,236,19:39,2009
310,24,39,2.2,25.0,29.0,13.0,27.8,5.0,29,71,78,40,5,7.9,52,Rick Nash,11,10.1,79,LW,13.0,6,1.0,5,15.2,263,Columbus Blue Jackets,1650,21:10,2009
311,30,35,1.6,26.0,16.0,32.0,28.9,13.0,16,21,74,21,2,4.0,44,Kristian Huselius,1,5.6,56,LW,9.0,5,0.0,0,9.9,212,Columbus Blue Jackets,1444,19:31,2009
312,26,20,1.3,17.0,52.0,437.0,48.0,404.0,17,92,82,26,2,3.2,53,R.J. Umberger,-10,4.5,46,C,2.0,9,1.0,0,11.1,234,Columbus Blue Jackets,1539,18:46,2009
313,19,29,1.5,25.0,6.0,3.0,0.0,0.0,9,32,80,9,1,2.1,44,Jakub Voracek,11,3.6,38,RW,4.0,0,0.0,0,8.9,101,Columbus Blue Jackets,1013,12:40,2009
314,28,24,1.9,17.0,52.0,578.0,58.1,801.0,11,74,77,11,3,0.9,28,Manny Malhotra,9,2.7,35,C,6.0,0,1.0,0,9.5,116,Columbus Blue Jackets,1387,18:01,2009
315,25,25,4.1,13.0,98.0,0.0,100.0,1.0,3,103,82,9,0,2.3,81,Fedor Tyutin,1,6.4,34,D,12.0,5,0.0,1,5.4,167,Columbus Blue Jackets,1928,23:31,2009
316,28,17,0.9,12.0,16.0,140.0,40.9,97.0,9,29,39,12,2,2.6,16,Jason Williams,5,3.5,29,RW,5.0,3,0.0,0,16.2,74,Columbus Blue Jackets,610,15:38,2009
317,21,15,1.0,11.0,3.0,171.0,48.5,161.0,7,40,31,10,1,2.4,17,Derick Brassard,12,3.4,25,C,4.0,3,0.0,0,16.9,59,Columbus Blue Jackets,447,14:25,2009
318,34,16,1.0,11.0,26.0,73.0,40.2,49.0,7,23,50,9,0,1.2,28,Fredrik Modin,2,2.2,25,LW,5.0,2,0.0,0,8.0,113,Columbus Blue Jackets,844,16:53,2009
319,29,19,4.8,17.0,162.0,1.0,66.7,2.0,5,201,81,5,0,0.9,100,Mike Commodore,11,5.6,24,D,2.0,0,0.0,0,4.9,103,Columbus Blue Jackets,1854,22:54,2009
320,29,14,1.2,13.0,11.0,24.0,42.9,18.0,7,61,49,8,1,0.9,41,Jason Chimera,8,2.1,22,LW,1.0,1,0.0,0,7.0,115,Columbus Blue Jackets,796,16:15,2009
321,34,18,0.8,16.0,56.0,422.0,49.7,417.0,4,54,71,4,2,-0.1,58,Michael Peca,-6,0.7,22,C,1.0,0,1.0,0,5.4,74,Columbus Blue Jackets,1001,14:06,2009
322,30,18,5.7,17.0,157.0,1.0,0.0,0.0,3,168,82,3,1,0.4,38,Jan Hejda,23,6.1,21,D,0.0,0,1.0,0,4.5,66,Columbus Blue Jackets,1835,22:23,2009
323,21,19,1.4,9.0,62.0,0.0,,0.0,1,50,66,2,1,1.2,28,Kris Russell,-10,2.6,21,D,10.0,1,0.0,0,2.3,86,Columbus Blue Jackets,1064,16:07,2009
324,27,8,0.5,8.0,7.0,8.0,57.9,11.0,10,75,51,12,6,1.6,23,Raffi Torres,-4,2.1,20,LW,0.0,2,0.0,0,16.2,74,Columbus Blue Jackets,617,12:06,2009
325,23,13,3.0,13.0,54.0,0.0,,0.0,4,135,66,4,0,0.8,55,Marc Methot,7,3.9,17,D,0.0,0,0.0,0,6.9,58,Columbus Blue Jackets,1185,17:57,2009
326,22,10,0.5,9.0,13.0,4.0,0.0,0.0,3,153,75,4,0,0.0,180,Jared Boll,-6,0.5,14,RW,1.0,1,0.0,0,5.5,73,Columbus Blue Jackets,667,8:54,2009
327,26,6,0.6,5.0,6.0,149.0,56.3,192.0,5,16,17,7,1,1.2,8,Antoine Vermette,5,1.7,13,C,1.0,1,0.0,1,21.2,33,Columbus Blue Jackets,331,19:29,2009
328,27,3,0.6,2.0,36.0,46.0,45.9,39.0,7,147,67,8,3,-0.2,10,Andrew Murray,-6,0.4,11,C,0.0,1,1.0,0,9.0,89,Columbus Blue Jackets,755,11:16,2009
329,26,8,1.7,6.0,49.0,1.0,0.0,0.0,1,59,34,1,0,0.2,38,Rostislav Klesla,2,1.9,9,D,2.0,0,0.0,0,3.3,30,Columbus Blue Jackets,713,20:59,2009
330,25,3,0.8,3.0,15.0,138.0,52.9,155.0,3,74,42,4,0,-0.4,14,Jiri Novotny,4,0.3,7,C,0.0,0,0.0,1,7.1,56,Columbus Blue Jackets,560,13:21,2009
331,28,5,2.2,4.0,53.0,1.0,0.0,0.0,1,40,56,2,1,-0.1,32,Christian Backman,5,2.2,7,D,1.0,1,0.0,0,3.7,54,Columbus Blue Jackets,877,15:39,2009
332,22,1,0.5,1.0,15.0,5.0,44.4,4.0,4,116,52,4,1,-0.4,150,Derek Dorsett,-1,0.1,5,RW,0.0,0,0.0,0,6.8,59,Columbus Blue Jackets,462,8:53,2009
333,18,0,0.2,0.0,2.0,0.0,,0.0,4,2,8,4,1,0.7,0,Nikita Filatov,3,0.9,4,LW,0.0,0,0.0,0,40.0,10,Columbus Blue Jackets,65,8:08,2009
334,31,1,0.1,1.0,1.0,7.0,36.4,4.0,1,7,8,1,1,0.1,0,Craig MacDonald,1,0.2,2,C,0.0,0,0.0,0,16.7,6,Columbus Blue Jackets,85,10:39,2009
335,33,1,0.1,1.0,2.0,27.0,44.9,22.0,0,4,6,0,0,-0.1,2,Chris Gratton,2,0.1,1,C,0.0,0,0.0,0,0.0,4,Columbus Blue Jackets,59,9:46,2009
336,26,1,0.0,,0.0,0.0,,0.0,0,0,12,0,0,0.0,0,Pascal Leclaire,0,0.4,1,G,,0,,0,,0,Columbus Blue Jackets,674,56:08,2009
337,23,1,0.1,1.0,3.0,0.0,,0.0,0,28,15,0,0,-0.2,26,Alexandre Picard,-1,-0.1,1,LW,0.0,0,0.0,0,0.0,10,Columbus Blue Jackets,103,6:53,2009
338,25,1,0.3,1.0,8.0,0.0,,0.0,0,12,8,0,0,0.0,0,Aaron Rome,1,0.3,1,D,0.0,0,0.0,0,0.0,7,Columbus Blue Jackets,124,15:28,2009
339,24,1,0.1,1.0,11.0,0.0,,0.0,0,25,19,0,0,-0.1,37,Ole-Kristian Tollefsen,-4,0.0,1,D,0.0,0,0.0,0,0.0,12,Columbus Blue Jackets,196,10:20,2009
340,25,1,-0.1,0.0,1.0,0.0,,0.0,0,4,5,0,0,0.0,0,Clay Wilson,-2,0.0,1,D,1.0,0,0.0,0,0.0,9,Columbus Blue Jackets,47,9:26,2009
341,30,0,0.0,,,,,,0,0,3,0,0,0.0,0,Wade Dubielewicz,0,0.1,0,G,,0,,0,,0,Columbus Blue Jackets,169,56:13,2009
342,22,0,0.0,,0.0,0.0,,0.0,0,0,3,0,0,0.0,0,Dan LaCosta,0,0.8,0,G,,0,,0,,0,Columbus Blue Jackets,156,51:54,2009
343,27,0,0.0,0.0,0.0,2.0,50.0,2.0,0,1,1,0,0,0.0,2,Derek MacKenzie,-1,-0.1,0,C,0.0,0,0.0,0,0.0,1,Columbus Blue Jackets,7,7:15,2009
344,20,0,0.0,,0.0,0.0,,0.0,0,0,61,0,0,0.0,2,Steve Mason,0,11.2,0,G,,0,,0,,0,Columbus Blue Jackets,3664,60:04,2009
345,19,0,0.0,0.0,0.0,0.0,,0.0,0,1,3,0,0,0.0,0,Maksim Mayorov,0,0.0,0,RW,0.0,0,0.0,0,0.0,1,Columbus Blue Jackets,17,5:44,2009
346,35,0,0.0,,,,,,0,0,8,0,0,0.0,0,Fredrik Norrena,0,0.3,0,G,,0,,0,,0,Columbus Blue Jackets,323,40:24,2009
347,31,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,0,Mike York,0,0.0,0,LW,0.0,0,0.0,0,0.0,1,Columbus Blue Jackets,13,13:15,2009
348,28,56,1.7,40.0,28.0,677.0,45.4,563.0,15,117,82,22,1,5.4,52,Mike Ribeiro,-4,7.1,78,C,16.0,7,0.0,0,13.5,163,Dallas Stars,1718,20:57,2009
349,23,27,2.3,22.0,51.0,9.0,18.2,2.0,28,31,82,36,4,5.6,14,Loui Eriksson,14,7.9,63,LW,5.0,7,0.0,1,20.2,178,Dallas Stars,1626,19:50,2009
350,28,32,1.1,16.0,22.0,450.0,50.6,461.0,11,11,56,16,2,3.3,6,Brad Richards,-4,4.4,48,C,14.0,5,2.0,0,8.9,180,Dallas Stars,1147,20:29,2009
351,26,27,1.3,20.0,23.0,92.0,46.5,80.0,14,220,64,19,0,3.5,135,Steve Ott,3,4.8,46,C,7.0,5,0.0,0,14.4,132,Dallas Stars,1125,17:35,2009
352,38,31,1.0,17.0,24.0,559.0,52.5,617.0,11,35,80,15,4,2.1,46,Mike Modano,-13,3.1,46,C,14.0,4,0.0,0,7.6,197,Dallas Stars,1464,18:18,2009
353,21,13,0.9,12.0,27.0,20.0,35.5,11.0,15,194,77,24,2,2.8,51,James Neal,-11,3.7,37,LW,1.0,9,0.0,0,14.0,171,Dallas Stars,1222,15:52,2009
354,22,29,2.5,21.0,64.0,0.0,,0.0,4,87,80,6,0,2.3,52,Matt Niskanen,-11,4.8,35,D,8.0,2,0.0,0,5.4,111,Dallas Stars,1598,19:58,2009
355,23,12,0.4,10.0,12.0,0.0,,0.0,13,24,55,17,5,2.9,8,Fabian Brunnstrom,-8,3.3,29,LW,2.0,4,0.0,0,21.0,81,Dallas Stars,639,11:37,2009
356,31,23,4.5,14.0,109.0,0.0,100.0,1.0,2,221,72,3,0,0.9,76,Stephane Robidas,10,5.4,26,D,8.0,1,1.0,0,1.9,158,Dallas Stars,1767,24:32,2009
357,25,18,3.6,16.0,98.0,1.0,0.0,0.0,7,30,75,7,2,1.4,73,Trevor Daley,2,5.0,25,D,1.0,0,1.0,0,6.7,104,Dallas Stars,1650,22:00,2009
358,35,16,1.0,11.0,25.0,5.0,28.6,2.0,6,25,48,8,1,0.7,8,Jere Lehtinen,1,1.7,24,RW,5.0,2,0.0,0,6.7,119,Dallas Stars,912,19:00,2009
359,30,10,0.2,7.0,10.0,6.0,33.3,3.0,3,53,18,5,0,1.0,49,Brenden Morrow,-4,1.2,15,LW,3.0,2,0.0,0,9.6,52,Dallas Stars,384,21:21,2009
360,31,5,0.4,4.0,21.0,4.0,20.0,1.0,4,30,44,8,3,0.7,18,Mark Parrish,-3,1.2,13,RW,1.0,4,0.0,0,17.4,46,Dallas Stars,496,11:16,2009
361,25,10,0.2,9.0,5.0,1.0,0.0,0.0,3,37,38,3,1,0.5,10,Chris Conner,-5,0.7,13,RW,1.0,0,0.0,0,8.8,34,Dallas Stars,415,10:56,2009
362,36,11,2.4,8.0,120.0,0.0,,0.0,2,38,65,2,0,0.1,16,Darryl Sydor,-2,2.5,13,D,3.0,0,0.0,0,3.0,66,Dallas Stars,1215,18:42,2009
363,24,10,2.4,10.0,100.0,0.0,,0.0,2,178,81,2,1,-0.2,51,Nicklas Grossmann,-8,2.1,12,D,0.0,0,0.0,0,3.3,60,Dallas Stars,1429,17:39,2009
364,30,7,0.7,7.0,34.0,155.0,45.2,128.0,4,52,57,4,0,-0.3,14,Toby Petersen,1,0.4,11,C,0.0,0,0.0,0,5.0,80,Dallas Stars,651,11:25,2009
365,28,7,0.4,4.0,3.0,7.0,41.7,5.0,3,44,23,3,0,0.4,77,Sean Avery,2,0.8,10,LW,3.0,0,0.0,0,6.1,49,Dallas Stars,345,14:59,2009
366,33,3,0.4,2.0,1.0,57.0,43.0,43.0,4,6,19,6,2,0.7,16,Brendan Morrison,3,1.1,9,C,1.0,2,0.0,0,20.7,29,Dallas Stars,292,15:23,2009
367,26,4,0.4,4.0,13.0,129.0,41.1,90.0,4,81,42,5,0,-0.1,52,Brian Sutherby,-5,0.3,9,C,0.0,0,0.0,1,10.0,50,Dallas Stars,521,12:25,2009
368,28,5,0.5,5.0,14.0,5.0,28.6,2.0,4,123,72,4,1,0.0,133,Krys Barch,1,0.5,9,RW,0.0,0,0.0,0,14.8,27,Dallas Stars,465,6:27,2009
369,33,6,0.5,6.0,4.0,3.0,0.0,0.0,2,47,27,2,0,0.3,21,Landon Wilson,5,0.8,8,RW,0.0,0,0.0,0,5.9,34,Dallas Stars,249,9:14,2009
370,26,5,0.1,5.0,14.0,47.0,38.2,29.0,1,116,43,1,1,-0.6,20,Joel Lundqvist,-9,-0.5,6,C,0.0,0,0.0,0,3.1,32,Dallas Stars,465,10:49,2009
371,28,3,0.8,2.0,35.0,0.0,,0.0,2,11,38,2,0,0.1,12,Andrew Hutchinson,-4,0.9,5,D,1.0,0,0.0,0,3.6,56,Dallas Stars,545,14:20,2009
372,23,4,0.1,3.0,2.0,0.0,,0.0,1,13,15,1,0,0.3,26,B.J. Crombeen,-1,0.4,5,RW,1.0,0,0.0,0,8.3,12,Dallas Stars,124,8:14,2009
373,33,5,0.0,,0.0,0.0,,0.0,0,0,74,0,0,0.0,18,Marty Turco,0,9.6,5,G,,0,,0,0.0,1,Dallas Stars,4327,58:29,2009
374,22,4,1.1,4.0,44.0,0.0,,0.0,0,114,36,0,0,-0.3,42,Mark Fistric,-1,0.9,4,D,0.0,0,0.0,0,0.0,35,Dallas Stars,574,15:57,2009
375,38,4,0.2,1.0,3.0,0.0,,0.0,0,6,10,0,0,0.1,0,Sergei Zubov,-4,0.3,4,D,3.0,0,0.0,0,0.0,15,Dallas Stars,243,24:18,2009
376,22,2,0.1,2.0,6.0,55.0,51.3,58.0,1,6,14,1,0,0.0,4,Tom Wandell,-1,0.1,3,C,0.0,0,0.0,0,4.3,23,Dallas Stars,156,11:09,2009
377,35,3,0.4,3.0,39.0,0.0,,0.0,0,31,16,0,0,-0.1,15,Philippe Boucher,-4,0.3,3,D,0.0,0,0.0,0,0.0,29,Dallas Stars,348,21:43,2009
378,30,1,0.2,1.0,12.0,32.0,41.8,23.0,1,66,20,1,0,-0.3,15,Steve Begin,-1,-0.1,2,LW,0.0,0,0.0,0,4.0,25,Dallas Stars,209,10:26,2009
379,29,2,0.1,2.0,2.0,0.0,,0.0,0,4,3,0,0,0.1,0,Garrett Stafford,0,0.3,2,D,0.0,0,0.0,0,0.0,5,Dallas Stars,54,18:00,2009
380,20,2,0.2,0.0,1.0,0.0,,0.0,0,1,3,0,0,0.1,2,Ivan Vishnevskiy,1,0.3,2,D,2.0,0,0.0,0,0.0,9,Dallas Stars,59,19:33,2009
381,23,0,0.0,0.0,1.0,0.0,,0.0,1,12,5,1,0,0.1,0,Raymond Sawada,-1,0.1,1,RW,0.0,0,0.0,0,50.0,2,Dallas Stars,43,8:42,2009
382,28,1,0.1,1.0,13.0,0.0,,0.0,0,8,13,0,0,0.0,2,Doug Janik,-2,0.1,1,D,0.0,0,0.0,0,0.0,1,Dallas Stars,127,9:45,2009
383,25,1,0.0,,0.0,0.0,,0.0,0,0,10,0,0,0.0,0,Tobias Stephan,0,0.4,1,G,,0,,0,,0,Dallas Stars,438,43:47,2009
384,25,0,0.0,,0.0,0.0,,0.0,0,0,3,0,0,0.0,0,Matt Climie,0,0.4,0,G,,0,,0,,0,Dallas Stars,185,61:41,2009
385,27,0,0.1,0.0,2.0,0.0,,0.0,0,4,3,0,0,-0.1,0,Dan Jancevski,0,0.0,0,D,0.0,0,0.0,0,0.0,4,Dallas Stars,46,15:20,2009
386,26,0,0.0,,,,,,0,0,1,0,0,0.0,0,Brent Krahn,0,-0.2,0,G,,0,,0,,0,Dallas Stars,20,20:00,2009
387,30,65,2.6,39.0,33.0,489.0,55.9,621.0,20,75,81,32,3,8.9,22,Pavel Datsyuk,34,11.5,97,C,25.0,11,1.0,1,12.9,248,Detroit Red Wings,1556,19:13,2009
388,28,42,1.7,24.0,31.0,546.0,53.3,624.0,17,54,77,31,5,6.4,36,Henrik Zetterberg,13,8.1,73,C,18.0,12,0.0,2,10.0,309,Detroit Red Wings,1531,19:53,2009
389,30,31,2.1,17.0,9.0,15.0,21.1,4.0,30,69,74,40,8,7.7,63,Marian Hossa,27,9.9,71,RW,13.0,10,1.0,0,13.0,307,Detroit Red Wings,1317,17:48,2009
390,29,25,1.9,17.0,22.0,105.0,55.7,132.0,22,90,71,34,8,6.0,44,Johan Franzen,21,7.8,59,RW,8.0,11,0.0,1,13.8,246,Detroit Red Wings,1285,18:06,2009
391,38,43,5.7,19.0,66.0,0.0,,0.0,6,43,78,16,4,5.5,30,Nicklas Lidstrom,31,11.2,59,D,23.0,10,1.0,0,8.9,180,Detroit Red Wings,1936,24:49,2009
392,35,49,4.4,26.0,64.0,0.0,,0.0,5,31,78,10,1,5.0,20,Brian Rafalski,17,9.4,59,D,23.0,5,0.0,0,7.1,141,Detroit Red Wings,1808,23:10,2009
393,25,34,1.2,12.0,8.0,16.0,42.9,12.0,17,20,82,23,2,5.1,16,Jiri Hudler,7,6.3,57,RW,22.0,6,0.0,0,14.8,155,Detroit Red Wings,1119,13:39,2009
394,28,45,3.2,26.0,106.0,0.0,100.0,1.0,2,94,80,6,1,3.7,50,Niklas Kronwall,2,7.0,51,D,18.0,4,1.0,0,5.0,121,Detroit Red Wings,1832,22:54,2009
395,32,21,1.0,8.0,23.0,6.0,25.0,2.0,12,91,81,19,1,2.5,50,Mikael Samuelsson,0,3.5,40,RW,13.0,7,0.0,0,7.4,257,Detroit Red Wings,1245,15:22,2009
396,30,26,1.0,23.0,36.0,54.0,55.4,67.0,11,107,74,14,3,2.0,46,Dan Cleary,0,3.0,40,RW,3.0,3,0.0,0,8.6,163,Detroit Red Wings,1253,16:56,2009
397,24,28,1.4,25.0,17.0,370.0,52.3,405.0,11,41,80,12,1,1.7,42,Valtteri Filppula,9,3.1,40,C,3.0,1,0.0,0,9.3,129,Detroit Red Wings,1288,16:06,2009
398,36,23,1.4,19.0,4.0,5.0,37.5,3.0,6,48,53,14,1,3.0,38,Tomas Holmstrom,18,4.3,37,RW,4.0,8,0.0,0,18.7,75,Detroit Red Wings,809,15:16,2009
399,26,13,0.4,11.0,13.0,43.0,45.6,36.0,4,107,79,6,2,0.2,46,Tomas Kopecky,-7,0.6,19,RW,2.0,1,0.0,1,5.5,110,Detroit Red Wings,823,10:25,2009
400,37,10,0.2,9.0,20.0,393.0,60.2,594.0,6,102,79,7,2,-0.2,40,Kris Draper,-13,0.0,17,C,0.0,0,1.0,1,7.5,93,Detroit Red Wings,947,11:59,2009
401,27,10,2.2,10.0,15.0,0.0,100.0,1.0,6,30,65,6,1,1.2,48,Brett Lebda,9,3.4,16,D,0.0,0,0.0,0,8.7,69,Detroit Red Wings,887,13:39,2009
402,29,13,2.0,13.0,98.0,0.0,,0.0,1,154,67,2,0,0.2,26,Brad Stuart,-3,2.2,15,D,0.0,1,0.0,0,1.9,105,Detroit Red Wings,1355,20:13,2009
403,33,11,2.7,11.0,90.0,1.0,0.0,0.0,2,93,60,2,0,0.3,66,Andreas Lilja,13,3.1,13,D,0.0,0,0.0,0,3.3,60,Detroit Red Wings,1020,17:00,2009
404,36,6,0.2,6.0,23.0,6.0,40.0,4.0,5,64,78,5,1,-0.4,28,Kirk Maltby,-9,-0.2,11,LW,0.0,0,0.0,0,8.6,58,Detroit Red Wings,713,9:08,2009
405,25,4,0.3,4.0,1.0,5.0,58.3,7.0,5,3,13,5,1,1.0,6,Ville Leino,5,1.3,9,LW,0.0,0,0.0,0,29.4,17,Detroit Red Wings,165,12:42,2009
406,24,5,-0.3,4.0,19.0,2.0,0.0,0.0,2,36,41,2,0,0.4,12,Derek Meech,-12,0.2,7,D,1.0,0,0.0,0,4.5,44,Detroit Red Wings,412,10:03,2009
407,24,3,0.5,3.0,12.0,0.0,,0.0,1,28,19,1,0,0.1,15,Jonathan Ericsson,-1,0.6,4,D,0.0,0,0.0,0,4.0,25,Detroit Red Wings,336,17:40,2009
408,34,1,0.0,1.0,1.0,0.0,,0.0,1,11,4,1,0,0.3,7,Aaron Downey,0,0.3,2,RW,0.0,0,0.0,0,50.0,2,Detroit Red Wings,21,5:13,2009
