,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
280,19.0,1155,1360,54.1,6.2,10.7,853,989,53.7,5.3,78,40,8.7,92.4,101.1,Zach Werenski,D,49.0,27,20:55,17:21,384,44.6,55.4,Columbus Blue Jackets
281,27.0,1127,1127,50.0,-0.4,-6.5,824,831,50.2,-0.5,77,55,8.7,90.2,98.9,Jamie Benn,LW,56.0,55,19:22,14:49,359,51.1,48.9,Dallas Stars
282,29.0,908,892,49.6,-1.3,-2.8,650,651,50.0,-1.0,58,36,7.2,92.6,99.8,Jordie Benn,D,38.1,12,18:37,14:55,155,55.1,44.9,Dallas Stars
283,31.0,646,680,51.3,2.0,0.3,453,497,52.3,2.5,69,16,8.0,93.6,101.5,Adam Cracknell,RW,51.2,19,10:28,9:51,170,50.3,49.7,Dallas Stars
284,21.0,89,101,53.2,3.3,1.3,65,74,53.2,1.3,10,0,3.6,89.8,93.4,Jason Dickinson,C,47.4,3,11:47,11:42,19,43.8,56.3,Dallas Stars
285,26.0,67,79,54.1,9.1,-0.6,55,57,50.9,4.2,9,1,4.7,95.1,99.8,Justin Dowling,C,52.4,3,10:28,10:16,21,67.4,32.6,Dallas Stars
286,25.0,822,810,49.6,-1.7,1.2,601,594,49.7,-2.0,60,33,5.9,92.3,98.1,Cody Eakin,C,48.8,24,16:49,13:57,168,50.7,49.3,Dallas Stars
287,32.0,758,826,52.1,2.9,2.1,532,622,53.9,4.6,59,13,7.0,90.1,97.0,Patrick Eaves,RW,57.2,21,16:39,13:15,269,51.1,48.9,Dallas Stars
288,21.0,251,227,47.5,-5.1,1.0,181,160,46.9,-6.2,18,13,8.5,94.6,103.2,Remi Elie,LW,37.5,12,15:38,14:31,40,52.4,47.6,Dallas Stars
289,23.0,1016,1090,51.8,2.2,0.2,733,801,52.2,2.1,80,36,8.6,89.8,98.4,Radek Faksa,C,53.0,43,16:10,13:41,249,59.3,40.7,Dallas Stars
290,19.0,16,6,27.3,-34.3,-0.6,9,3,25.0,-40.8,1,0,0.0,85.7,85.7,Denis Gurianov,RW,0.0,0,13:06,13:06,3,60.0,40.0,Dallas Stars
291,34.0,1177,1298,52.4,3.4,-0.1,856,942,52.4,2.6,79,37,7.6,91.1,98.7,Dan Hamhuis,D,41.3,19,19:22,15:46,201,51.0,49.0,Dallas Stars
292,33.0,175,173,49.7,-0.3,3.3,133,122,47.8,-2.7,15,6,5.7,94.4,100.1,Ales Hemsky,RW,57.7,9,14:25,12:47,52,54.7,45.3,Dallas Stars
293,21.0,204,264,56.4,7.3,-1.1,143,201,58.4,8.7,16,9,7.1,86.1,93.2,Julius Honka,D,55.7,6,16:52,15:28,61,46.5,53.5,Dallas Stars
294,33.0,325,305,48.4,-3.7,-3.6,238,217,47.7,-4.7,32,7,9.2,92.3,101.6,Jiri Hudler,RW,49.1,12,11:51,9:47,55,41.3,58.7,Dallas Stars
295,24.0,904,955,51.4,1.2,2.7,615,695,53.1,3.3,61,45,7.1,89.5,96.6,Stephen Johns,D,45.3,20,18:15,15:57,201,54.2,45.8,Dallas Stars
296,24.0,1582,1551,49.5,-0.9,-2.4,1159,1122,49.2,-2.2,80,99,10.0,91.2,101.2,John Klingberg,D,39.6,40,23:21,19:58,313,51.4,48.6,Dallas Stars
297,30.0,729,614,45.7,-5.3,-4.7,517,453,46.7,-4.8,60,19,9.0,93.0,102.0,Lauri Korpikoski,LW,61.2,11,13:02,11:11,170,52.9,47.1,Dallas Stars
298,22.0,1353,1298,49.0,-3.2,-4.1,987,942,48.8,-4.0,73,47,9.2,92.0,101.1,Esa Lindell,D,44.4,34,21:52,18:48,223,52.3,47.7,Dallas Stars
299,25.0,525,519,49.7,-0.6,-1.1,370,371,50.1,-0.4,53,10,8.7,92.6,101.2,Curtis McKenzie,LW,56.9,12,10:51,9:49,116,53.9,46.1,Dallas Stars
300,23.0,18,9,33.3,-28.3,-0.2,9,7,43.8,-20.0,1,1,0.0,83.3,83.3,Mark McNeill,RW,100.0,0,13:49,13:49,1,60.0,40.0,Dallas Stars
301,24.0,560,557,49.9,0.6,2.5,405,415,50.6,1.3,40,18,5.9,92.4,98.3,Patrik Nemeth,D,50.5,10,15:47,14:43,91,52.0,48.0,Dallas Stars
302,35.0,577,523,47.5,-2.5,-2.3,389,378,49.3,-0.8,37,20,10.1,89.3,99.4,Johnny Oduya,D,28.9,7,18:10,15:32,83,62.0,38.0,Dallas Stars
303,24.0,596,581,49.4,-0.8,-1.4,425,435,50.6,-0.1,41,27,6.7,90.4,97.1,Jamie Oleksiak,D,49.3,13,16:13,14:51,67,54.2,45.8,Dallas Stars
304,26.0,183,173,48.6,-1.6,0.7,131,124,48.6,-2.8,12,6,6.3,89.5,95.8,Greg Pateryn,D,46.7,0,17:31,16:43,30,54.3,45.7,Dallas Stars
305,23.0,836,871,51.0,1.1,4.1,581,619,51.6,1.4,78,26,8.2,94.8,103.0,Brett Ritchie,RW,53.5,15,12:54,11:19,312,59.3,40.7,Dallas Stars
306,27.0,663,790,54.4,6.2,5.8,473,572,54.7,6.0,60,37,10.1,88.9,99.0,Antoine Roussel,LW,50.6,16,15:31,12:23,162,58.0,42.0,Dallas Stars
307,25.0,1201,1282,51.6,2.0,-5.7,878,930,51.4,1.1,82,39,9.2,88.7,97.9,Tyler Seguin,C,59.4,37,18:28,15:16,508,49.0,51.0,Dallas Stars
308,35.0,617,654,51.5,1.3,-2.5,436,483,52.6,2.6,48,21,5.5,87.1,92.6,Patrick Sharp,LW,55.9,16,15:57,13:35,261,56.5,43.5,Dallas Stars
309,22.0,982,912,48.2,-2.7,1.7,691,670,49.2,-1.9,82,25,7.8,92.4,100.2,Devin Shore,C,54.0,26,14:08,12:08,213,51.8,48.2,Dallas Stars
310,22.0,211,198,48.4,0.4,-1.2,143,151,51.4,2.8,17,6,6.4,92.2,98.5,Gemel Smith,C,59.4,4,13:35,12:16,32,63.9,36.1,Dallas Stars
311,33.0,885,917,50.9,-0.1,-3.7,648,657,50.3,-1.4,68,49,9.6,87.4,96.9,Jason Spezza,C,52.3,32,16:10,13:13,285,47.6,52.4,Dallas Stars
312,29.0,790,685,46.4,-2.1,-3.7,593,523,46.9,-1.4,64,18,5.3,91.1,96.4,Justin Abdelkader,LW,65.0,15,16:39,13:07,160,53.7,46.3,Detroit Red Wings
313,22.0,690,640,48.1,-1.0,-6.6,534,500,48.4,-0.5,64,19,9.0,90.9,99.9,Andreas Athanasiou,C,50.8,17,13:28,11:43,236,37.9,62.1,Detroit Red Wings
314,21.0,54,38,41.3,-6.0,-0.5,45,28,38.4,-9.3,7,3,5.0,93.1,98.1,Tyler Bertuzzi,LW,37.5,1,9:06,9:03,8,44.4,55.6,Detroit Red Wings
315,25.0,16,18,52.9,-1.6,0.1,11,13,54.2,-0.4,4,0,0.0,100.0,100.0,Mitch Callahan,RW,33.3,1,6:49,6:46,6,68.4,31.6,Detroit Red Wings
316,26.0,1385,1208,46.6,-3.1,-0.2,1040,926,47.1,-2.3,82,45,8.3,89.2,97.5,Danny DeKeyser,D,48.0,16,21:56,18:43,177,50.8,49.2,Detroit Red Wings
317,32.0,818,707,46.4,-1.8,-12.6,653,545,45.5,-3.0,51,27,9.7,91.7,101.4,Jonathan Ericsson,D,45.3,9,19:13,17:02,95,58.0,42.0,Detroit Red Wings
318,27.0,750,566,43.0,-6.8,-3.0,546,440,44.6,-4.6,74,12,5.8,92.7,98.4,Luke Glendening,C,62.6,19,12:55,10:33,123,66.1,33.9,Detroit Red Wings
319,31.0,1306,1215,48.2,-0.1,-2.6,994,921,48.1,-0.2,72,52,7.4,90.7,98.1,Mike Green,D,44.0,24,23:33,20:15,284,48.1,51.9,Detroit Red Wings
320,30.0,596,551,48.0,0.0,-3.3,465,406,46.6,-1.6,50,20,8.4,90.9,99.3,Darren Helm,C,59.0,17,15:21,12:52,166,50.1,49.9,Detroit Red Wings
321,26.0,690,702,50.4,1.6,0.3,521,544,51.1,2.6,49,37,8.0,89.6,97.7,Nick Jensen,D,48.8,10,17:45,16:09,121,46.2,53.8,Detroit Red Wings
322,24.0,146,114,43.8,-4.5,-3.5,112,86,43.4,-5.7,16,4,0.0,89.9,89.9,Tomas Jurco,RW,37.5,1,10:02,9:38,32,56.8,43.2,Detroit Red Wings
323,36.0,824,819,49.8,0.4,2.8,630,627,49.9,0.6,57,23,7.6,91.5,99.0,Niklas Kronwall,D,48.9,6,19:27,15:59,137,41.6,58.4,Detroit Red Wings
324,20.0,1000,975,49.4,0.9,-2.9,775,744,49.0,0.4,80,51,6.7,89.2,95.9,Dylan Larkin,C,57.4,49,16:09,13:57,310,47.4,52.6,Detroit Red Wings
325,26.0,38,52,57.8,4.3,0.7,28,38,57.6,4.1,5,1,3.7,81.0,84.7,Brian Lashoff,D,20.0,0,12:31,12:11,5,36.4,63.6,Detroit Red Wings
326,26.0,22,15,40.5,-9.8,0.1,18,12,40.0,-12.8,2,0,9.1,90.9,100.0,Matthew Lorito,LW,75.0,1,14:26,13:32,8,37.5,62.5,Detroit Red Wings
327,22.0,670,800,54.4,7.3,10.9,505,611,54.7,7.8,60,39,9.7,91.2,100.8,Anthony Mantha,RW,61.6,26,15:53,13:58,216,46.6,53.4,Detroit Red Wings
328,25.0,446,390,46.7,-1.3,-0.9,347,310,47.2,0.0,30,16,7.9,94.7,102.6,Alexey Marchenko,D,48.2,3,17:58,15:34,56,56.2,43.8,Detroit Red Wings
329,32.0,494,354,41.7,-7.8,-4.8,358,276,43.5,-5.9,55,5,4.4,91.8,96.2,Drew Miller,LW,61.8,13,10:17,8:51,68,60.8,39.2,Detroit Red Wings
330,32.0,939,923,49.6,0.9,1.0,730,708,49.2,0.5,79,26,7.4,89.3,96.7,Frans Nielsen,C,58.9,29,17:09,12:50,275,42.2,57.8,Detroit Red Wings
331,24.0,112,96,46.2,-2.7,0.9,82,75,47.8,-1.6,11,3,3.6,94.5,98.1,Tomas Nosek,LW,79.2,5,10:07,9:52,24,63.3,36.7,Detroit Red Wings
332,27.0,993,1016,50.6,3.1,4.2,780,771,49.7,1.9,76,35,9.7,91.1,100.9,Gustav Nyquist,RW,56.5,32,17:25,14:34,292,43.6,56.4,Detroit Red Wings
333,34.0,324,263,44.8,-5.4,-5.9,244,202,45.3,-4.7,42,3,5.8,92.1,97.9,Steve Ott,C,56.9,10,10:28,8:25,58,57.1,42.9,Detroit Red Wings
334,23.0,972,935,49.0,-0.2,-0.7,730,714,49.4,0.4,66,21,8.2,92.5,100.7,Xavier Ouellet,D,50.0,9,17:58,15:57,178,51.1,48.9,Detroit Red Wings
335,22.0,10,7,41.2,-2.7,0.6,7,6,46.2,3.5,1,0,0.0,100.0,100.0,Dan Renouf,D,100.0,0,13:35,13:31,1,25.0,75.0,Detroit Red Wings
336,23.0,232,248,51.7,3.6,-0.4,183,188,50.7,1.7,19,13,6.8,94.5,101.3,Robbie Russo,D,45.0,0,16:04,14:47,40,46.2,53.8,Detroit Red Wings
337,25.0,900,774,46.2,-2.9,-6.2,682,598,46.7,-2.3,80,22,5.4,90.0,95.5,Riley Sheahan,C,55.3,20,13:59,11:60,197,53.0,47.0,Detroit Red Wings
338,27.0,448,448,50.0,3.4,2.0,346,336,49.3,2.5,33,27,8.0,92.0,100.0,Brendan Smith,D,40.2,4,18:44,15:27,97,48.6,51.4,Detroit Red Wings
339,24.0,330,274,45.4,-2.6,-5.0,253,214,45.8,-3.3,27,7,6.4,90.6,96.9,Ryan Sproul,D,56.8,5,15:09,12:57,81,39.6,60.4,Detroit Red Wings
340,29.0,47,54,53.5,6.2,1.1,37,42,53.2,4.7,6,2,3.2,100.0,103.2,Ben Street,C,72.7,0,8:15,8:15,11,61.5,38.5,Detroit Red Wings
341,20.0,20,26,56.5,14.1,0.5,12,18,60.0,19.2,2,1,0.0,100.0,100.0,Evgeny Svechnikov,RW,66.7,0,13:09,13:08,6,28.6,71.4,Detroit Red Wings
342,26.0,998,1079,51.9,4.7,3.1,778,811,51.0,3.4,82,38,9.9,88.8,98.7,Tomas Tatar,LW,51.7,34,17:17,14:53,321,46.0,54.0,Detroit Red Wings
343,33.0,521,530,50.4,2.0,0.5,426,420,49.6,0.8,48,27,10.5,91.6,102.1,Thomas Vanek,LW,61.1,18,14:36,11:46,162,26.7,73.3,Detroit Red Wings
344,36.0,1132,1237,52.2,5.4,13.1,862,950,52.4,5.7,82,37,10.2,91.5,101.7,Henrik Zetterberg,LW,58.2,38,19:42,16:42,335,48.6,51.4,Detroit Red Wings
345,25.0,17,9,34.6,-12.5,-0.5,10,6,37.5,-11.3,3,0,0.0,80.0,80.0,Taylor Beck,LW,0.0,0,5:53,5:53,1,50.0,50.0,Edmonton Oilers
346,22.0,815,893,52.3,2.0,3.8,612,681,52.7,1.0,62,49,9.2,91.7,101.0,Matt Benning,D,45.4,7,16:37,15:28,152,43.3,56.7,Edmonton Oilers
347,22.0,610,555,47.6,-2.6,-2.6,431,421,49.4,-1.8,60,25,7.2,93.3,100.5,Drake Caggiula,LW,54.1,22,13:14,10:49,172,51.6,48.4,Edmonton Oilers
348,25.0,365,340,48.2,1.1,-0.4,261,253,49.2,0.6,28,16,7.7,93.2,100.9,Brandon Davidson,D,48.3,3,15:24,14:16,60,50.6,49.4,Edmonton Oilers
349,30.0,182,159,46.6,-1.9,-2.0,124,121,49.4,-1.6,18,5,9.4,90.1,99.5,David Desharnais,C,66.7,6,11:21,11:01,24,35.0,65.0,Edmonton Oilers
350,21.0,1165,1269,52.1,2.9,12.2,851,949,52.7,2.3,82,75,10.3,90.4,100.7,Leon Draisaitl,C,58.1,75,18:53,15:27,298,46.0,54.0,Edmonton Oilers
351,26.0,1102,1235,52.8,3.8,9.1,788,932,54.2,4.3,82,44,7.7,92.7,100.4,Jordan Eberle,RW,54.9,38,16:45,14:26,379,44.5,55.5,Edmonton Oilers
352,29.0,25,32,56.1,6.1,0.4,19,25,56.8,8.0,4,2,11.1,94.4,105.6,Mark Fayne,D,57.1,0,7:55,7:55,7,27.3,72.7,Edmonton Oilers
353,28.0,537,570,51.5,-0.4,-2.5,402,410,50.5,-2.7,40,21,5.8,92.7,98.4,Eric Gryba,D,44.6,6,16:08,14:48,101,48.5,51.5,Edmonton Oilers
354,35.0,364,293,44.6,-6.7,-1.7,240,213,47.0,-4.8,42,9,7.4,91.7,99.1,Matt Hendricks,LW,68.9,10,10:45,9:08,61,60.5,39.5,Edmonton Oilers
355,26.0,808,728,47.4,-3.3,-1.5,588,542,48.0,-3.9,79,39,9.0,92.4,101.4,Zack Kassian,RW,67.7,21,12:18,11:03,164,49.3,50.7,Edmonton Oilers
356,22.0,70,75,51.7,0.2,0.9,40,57,58.8,4.4,10,2,4.8,96.6,101.3,Jujhar Khaira,LW,55.6,1,9:15,9:00,18,65.5,34.5,Edmonton Oilers
357,23.0,1387,1418,50.6,0.6,7.3,1009,1093,52.0,1.3,82,67,9.6,90.9,100.5,Oscar Klefbom,D,50.5,29,22:22,18:04,398,49.3,50.7,Edmonton Oilers
358,25.0,136,131,49.1,-5.6,-0.4,102,103,50.2,-4.2,22,4,8.2,90.3,98.5,Anton Lander,C,57.1,8,9:46,7:47,21,66.2,33.8,Edmonton Oilers
359,24.0,1364,1361,49.9,-0.4,7.5,994,1038,51.1,-0.1,79,71,10.1,92.3,102.4,Adam Larsson,D,41.6,28,20:07,18:18,202,52.5,47.5,Edmonton Oilers
360,31.0,734,610,45.4,-5.7,-5.6,521,444,46.0,-6.0,78,24,8.5,91.8,100.3,Mark Letestu,C,54.3,24,14:14,9:45,223,65.1,34.9,Edmonton Oilers
361,28.0,1086,1152,51.5,1.8,0.9,805,850,51.4,0.3,82,49,7.8,91.7,99.5,Milan Lucic,LW,56.5,26,17:10,14:20,310,44.7,55.3,Edmonton Oilers
362,28.0,1070,1235,53.6,5.0,15.0,773,926,54.5,5.0,81,49,9.3,91.4,100.7,Patrick Maroon,LW,59.3,33,16:44,14:44,300,42.3,57.7,Edmonton Oilers
363,20.0,1272,1479,53.8,5.6,24.2,917,1112,54.8,5.6,82,54,10.9,91.0,101.9,Connor McDavid,C,59.8,76,21:08,17:11,420,43.8,56.2,Edmonton Oilers
364,23.0,1121,1105,49.6,-0.8,-0.2,804,823,50.6,-0.8,82,30,6.8,91.4,98.2,Ryan Nugent-Hopkins,C,61.7,48,17:40,13:60,324,49.5,50.5,Edmonton Oilers
365,21.0,636,654,50.7,0.1,-1.7,496,489,49.6,-3.2,44,36,8.5,91.9,100.4,Darnell Nurse,D,58.6,11,17:01,15:38,145,47.9,52.1,Edmonton Oilers
366,24.0,27,43,61.4,6.1,0.9,19,19,50.0,-6.5,2,2,0.0,88.9,88.9,Jordan Oesterle,D,22.2,2,17:17,16:59,9,22.2,77.8,Edmonton Oilers
367,25.0,104,87,45.5,-3.7,-0.1,65,64,49.6,-1.3,14,2,8.0,95.7,103.7,Iiro Pakarinen,RW,60.0,4,8:55,8:28,25,58.4,41.6,Edmonton Oilers
368,25.0,267,235,46.8,-6.0,-2.3,191,176,48.0,-4.7,31,8,9.6,90.8,100.5,Tyler Pitlick,RW,71.1,3,9:55,9:43,76,48.3,51.7,Edmonton Oilers
369,30.0,738,698,48.6,-2.3,-3.5,518,517,50.0,-1.8,67,48,6.1,93.2,99.3,Benoit Pouliot,LW,52.7,39,14:03,11:50,146,44.5,55.5,Edmonton Oilers
370,18.0,234,271,53.7,2.1,2.3,176,204,53.7,2.1,28,10,7.6,95.5,103.1,Jesse Puljujarvi,RW,59.4,12,11:15,10:26,69,39.6,60.4,Edmonton Oilers
371,29.0,1224,1064,46.5,-4.4,-2.9,815,789,49.2,-2.0,68,60,7.2,93.2,100.4,Kris Russell,D,41.2,36,21:13,18:29,165,53.0,47.0,Edmonton Oilers
372,30.0,1274,1265,49.8,-0.4,6.6,859,910,51.4,0.5,80,95,8.0,93.3,101.3,Andrej Sekera,D,40.1,38,21:27,17:11,319,49.1,50.9,Edmonton Oilers
373,,27,25,48.1,-3.0,0.0,19,16,45.7,-3.4,3,1,7.7,91.7,99.4,Dillon Simpson,D,40.0,0,10:53,10:53,5,31.6,68.4,Edmonton Oilers
374,22.0,442,375,45.9,-3.1,-4.6,332,266,44.5,-6.7,41,14,6.2,97.0,103.2,Anton Slepyshev,LW,50.0,19,11:07,11:01,110,49.6,50.4,Edmonton Oilers
375,21.0,728,911,55.6,5.2,5.2,594,704,54.2,4.1,61,30,9.5,91.7,101.2,Aleksander Barkov,C,62.8,49,19:24,15:12,226,42.8,57.2,Florida Panthers
376,24.0,627,539,46.2,-5.7,-9.6,506,419,45.3,-6.3,54,17,5.0,91.7,96.7,Nick Bjugstad,C,59.1,21,13:09,11:43,154,44.5,55.5,Florida Panthers
377,28.0,1190,1132,48.8,-2.7,-10.4,927,874,48.5,-2.3,81,31,8.2,90.2,98.4,Jason Demers,D,49.2,19,19:37,16:15,199,50.2,49.8,Florida Panthers
378,20.0,1078,1172,52.1,2.1,-6.5,856,889,50.9,0.9,68,58,5.2,91.2,96.5,Aaron Ekblad,D,55.1,25,21:28,17:51,408,40.3,59.7,Florida Panthers
379,24.0,209,227,52.1,3.3,-0.6,169,183,52.0,4.0,21,6,7.3,96.9,104.2,Seth Griffith,C,45.0,5,13:12,11:47,40,38.8,61.2,Florida Panthers
380,27.0,115,112,49.3,-4.0,-1.7,97,89,47.8,-6.1,14,3,5.0,94.0,99.0,Shane Harper,RW,56.5,4,10:18,10:16,23,50.0,50.0,Florida Panthers
381,23.0,391,482,55.2,7.4,3.2,321,381,54.3,6.7,31,24,8.6,89.7,98.3,Jonathan Huberdeau,LW,63.2,15,17:55,15:17,136,38.9,61.1,Florida Panthers
382,44.0,944,1171,55.4,6.7,4.2,776,916,54.1,5.7,82,44,8.1,91.7,99.8,Jaromir Jagr,RW,61.4,40,16:60,14:13,295,43.2,56.8,Florida Panthers
383,33.0,828,948,53.4,3.8,-1.2,658,709,51.9,2.3,69,59,6.4,91.0,97.4,Jussi Jokinen,LW,59.3,27,17:25,13:36,199,53.2,46.8,Florida Panthers
384,28.0,8,19,70.4,11.3,0.4,7,17,70.8,9.7,1,1,0.0,83.3,83.3,Steven Kampfer,D,0.0,0,16:48,16:16,2,35.7,64.3,Florida Panthers
385,29.0,515,466,47.5,-3.0,-8.9,398,362,47.6,-1.7,39,13,6.6,90.5,97.0,Jakub Kindl,D,53.2,9,14:41,14:13,77,51.7,48.3,Florida Panthers
386,35.0,804,611,43.2,-9.1,-10.6,599,488,44.9,-6.4,82,25,5.9,92.5,98.4,Derek MacKenzie,C,58.7,34,12:34,10:10,155,64.9,35.1,Florida Panthers
387,20.0,407,413,50.4,-0.3,-3.4,312,324,50.9,0.8,47,11,4.9,92.8,97.8,Denis Malgin,C,65.3,17,11:14,10:08,101,36.9,63.1,Florida Panthers
388,26.0,933,1005,51.9,2.1,-9.7,757,767,50.3,0.6,75,46,8.2,88.9,97.2,Jon Marchessault,C,61.3,64,16:55,14:09,315,42.7,57.3,Florida Panthers
389,22.0,1335,1321,49.7,-1.1,-6.3,1023,1028,50.1,0.3,81,65,7.2,92.0,99.2,Mike Matheson,D,57.0,48,21:03,17:56,314,52.2,47.8,Florida Panthers
390,20.0,271,285,51.3,1.3,-1.8,192,218,53.2,4.0,29,8,7.1,91.6,98.7,Jared McCann,C,56.4,8,11:38,10:38,78,39.4,60.6,Florida Panthers
391,21.0,28,30,51.7,6.1,-0.4,22,24,52.2,6.9,3,0,6.7,94.4,101.1,Ian McCoshen,D,0.0,0,13:15,13:15,1,30.0,70.0,Florida Panthers
392,24.0,40,37,48.1,-4.6,-1.9,35,27,43.5,-8.6,5,3,7.1,87.5,94.6,Dylan McIlrath,D,27.3,1,9:34,9:21,11,41.9,58.1,Florida Panthers
393,24.0,274,217,44.2,-7.8,-6.3,220,168,43.3,-8.2,31,5,9.1,90.6,99.7,Greg McKegg,C,71.8,5,10:13,9:25,39,50.0,50.0,Florida Panthers
394,24.0,710,734,50.8,-0.2,-1.9,557,585,51.2,0.9,49,27,7.8,91.4,99.2,Alexander Petrovic,D,50.0,16,18:09,16:43,110,59.2,40.8,Florida Panthers
395,25.0,1059,1097,50.9,0.5,-5.6,825,857,51.0,1.2,82,36,7.9,92.1,99.9,Mark Pysyk,D,50.0,31,18:34,15:39,172,52.4,47.6,Florida Panthers
396,24.0,200,177,46.9,-7.0,-2.2,147,130,46.9,-5.7,24,2,5.7,92.9,98.6,Kyle Rau,C,63.6,7,9:36,9:23,33,52.7,47.3,Florida Panthers
397,27.0,859,827,49.1,-2.2,-6.5,642,629,49.5,-1.0,80,23,5.1,90.8,95.9,Colton Sceviour,C,65.2,40,14:38,11:47,264,55.4,44.6,Florida Panthers
398,24.0,261,246,48.5,-0.6,0.9,200,205,50.6,2.0,29,12,5.9,92.1,98.0,Michael Sgarbossa,C,61.9,6,11:41,10:50,42,56.3,43.7,Florida Panthers
399,25.0,1011,1093,51.9,2.0,-4.1,783,798,50.5,0.6,80,39,7.2,91.2,98.3,Reilly Smith,RW,55.6,49,18:21,14:14,286,51.5,48.5,Florida Panthers
400,28.0,188,124,39.7,-12.5,-5.0,136,98,41.9,-9.9,21,2,6.3,92.7,98.9,Paul Thompson,RW,63.3,4,7:54,7:53,30,47.5,52.5,Florida Panthers
401,39.0,385,254,39.7,-11.8,-8.3,279,203,42.1,-8.5,50,8,4.0,93.8,97.8,Shawn Thornton,LW,51.9,8,7:41,7:32,81,57.3,42.7,Florida Panthers
402,23.0,1144,1350,54.1,5.4,-1.7,894,1013,53.1,4.5,82,69,8.1,90.1,98.2,Vincent Trocheck,C,54.4,63,20:49,16:11,423,49.2,50.8,Florida Panthers
403,33.0,247,202,45.0,-6.5,-4.4,199,162,44.9,-6.2,20,7,8.3,89.9,98.2,Thomas Vanek,LW,63.0,3,13:54,11:36,54,34.2,65.8,Florida Panthers
404,23.0,33,36,52.2,12.1,0.1,29,27,48.2,6.2,3,0,4.8,95.7,100.4,MacKenzie Weegar,D,60.0,1,17:27,15:32,5,18.2,81.8,Florida Panthers
405,30.0,1317,1352,50.7,0.2,-7.4,1054,1017,49.1,-1.6,82,76,7.2,92.5,99.7,Keith Yandle,D,45.4,24,22:02,17:16,394,43.8,56.2,Florida Panthers
406,25.0,304,358,54.1,-1.1,0.5,224,253,53.0,-2.3,36,10,4.0,93.8,97.8,Andy Andreoff,LW,46.9,5,10:36,10:21,81,41.5,58.5,Los Angeles Kings
407,23.0,50,80,61.5,10.7,2.5,37,63,63.0,12.7,6,1,6.7,96.3,103.0,Jonny Brodzinski,C,56.7,2,12:17,11:58,30,54.3,45.7,Los Angeles Kings
408,32.0,918,1054,53.4,-1.8,8.2,676,786,53.8,-1.1,80,27,7.7,89.9,97.5,Dustin Brown,RW,53.7,25,16:00,13:13,326,45.8,54.2,Los Angeles Kings
409,32.0,1010,1207,54.4,-0.4,2.4,756,892,54.1,-0.5,82,46,8.8,89.7,98.4,Jeff Carter,C,53.4,24,18:02,13:38,468,43.1,56.9,Los Angeles Kings
410,26.0,567,748,56.9,2.9,2.5,408,548,57.3,3.9,73,7,4.2,93.8,98.0,Kyle Clifford,LW,61.3,17,10:43,10:37,199,41.0,59.0,Los Angeles Kings
411,27.0,1413,1743,55.2,0.8,10.4,1092,1261,53.6,-1.6,82,86,7.2,92.6,99.8,Drew Doughty,D,49.6,24,27:09,21:18,365,45.6,54.4,Los Angeles Kings
412,26.0,566,769,57.6,3.2,5.4,393,564,58.9,5.5,70,22,4.2,88.3,92.5,Nic Dowd,C,54.2,19,12:27,10:50,144,35.9,64.1,Los Angeles Kings
413,24.0,1253,1309,51.1,-5.5,4.1,934,964,50.8,-5.6,82,73,7.5,93.1,100.6,Derek Forbort,D,47.2,9,20:07,17:47,212,46.9,53.1,Los Angeles Kings
414,34.0,614,783,56.0,1.0,9.4,462,592,56.2,1.4,56,24,6.1,91.6,97.6,Marian Gaborik,RW,56.9,7,14:47,13:15,216,45.4,54.6,Los Angeles Kings
415,34.0,194,210,52.0,-3.2,0.8,140,151,51.9,-2.9,18,7,3.8,92.8,96.6,Tom Gilbert,D,40.0,1,15:27,12:46,30,44.2,55.8,Los Angeles Kings
416,24.0,509,611,54.6,1.5,4.2,355,457,56.3,3.2,49,24,6.6,92.7,99.4,Kevin Gravel,D,44.8,2,14:09,12:40,116,33.9,66.1,Los Angeles Kings
417,33.0,268,290,52.0,-3.0,-1.6,192,207,51.9,-3.6,26,17,6.4,95.7,102.1,Matt Greene,D,28.0,3,13:11,11:58,50,41.9,58.1,Los Angeles Kings
418,39.0,262,250,48.8,-7.7,-1.7,205,181,46.9,-10.1,19,10,6.6,88.7,95.3,Jarome Iginla,RW,52.3,4,16:20,14:02,65,42.6,57.4,Los Angeles Kings
419,20.0,201,267,57.1,2.5,0.5,151,191,55.8,1.6,25,10,3.8,91.2,95.0,Adrian Kempe,LW,52.5,5,12:14,10:48,61,44.9,55.1,Los Angeles Kings
420,27.0,712,752,51.4,-4.7,-0.3,519,546,51.3,-4.5,63,14,7.3,92.3,99.6,Dwight King,LW,63.1,13,14:60,13:10,141,43.7,56.3,Los Angeles Kings
421,29.0,1017,1237,54.9,-0.3,6.7,771,910,54.1,-1.1,76,37,7.7,90.0,97.7,Anze Kopitar,C,51.7,29,20:46,15:52,290,47.4,52.6,Los Angeles Kings
422,24.0,232,307,57.0,2.3,0.7,177,223,55.8,2.0,22,12,6.5,87.7,94.2,Paul Ladue,D,49.1,3,15:24,13:45,55,37.4,62.6,Los Angeles Kings
